,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,75187.0,90876.0,87.0,891.0,216.0,122.0,5.0,0.0,3.0,1.0,0.0,45.0,40.0,55.0,0.0,0.0,0.0,0.0,0.0,77273.0,94531.0,87.0,848.0,261.0,135.0,5.0,0.0,3.0,1.0,1.0,40.0,45.0,51.0,1.0,1.0,1.0,0.0,0.0,-3655.0,0.0,-2086.0,0.0,-1.0,0.0,0.0,0.0
1,0.0,65030.0,82213.0,82.0,747.0,191.0,151.0,8.0,0.0,2.0,1.0,0.0,27.0,43.0,36.0,1.0,1.0,0.0,0.0,0.0,77767.0,99403.0,88.0,744.0,278.0,84.0,4.0,1.0,3.0,1.0,1.0,43.0,27.0,63.0,0.0,0.0,1.0,0.0,0.0,-17190.0,-6.0,-12737.0,-1.0,-1.0,0.0,4.0,-1.0
2,0.0,73221.0,82522.0,82.0,618.0,244.0,85.0,8.0,4.0,1.0,2.0,1.0,44.0,44.0,76.0,1.0,0.0,1.0,0.0,0.0,76980.0,92736.0,88.0,712.0,191.0,135.0,6.0,0.0,5.0,0.0,1.0,44.0,44.0,72.0,0.0,1.0,0.0,1.0,1.0,-10214.0,-6.0,-3759.0,-4.0,0.0,2.0,2.0,4.0
3,1.0,71633.0,88271.0,83.0,733.0,197.0,120.0,12.0,4.0,1.0,1.0,1.0,29.0,40.0,35.0,1.0,0.0,1.0,0.0,0.0,75645.0,94521.0,87.0,825.0,201.0,176.0,4.0,1.0,3.0,0.0,1.0,40.0,29.0,55.0,0.0,1.0,0.0,0.0,0.0,-6250.0,-4.0,-4012.0,-2.0,0.0,1.0,8.0,3.0
4,1.0,70093.0,86543.0,85.0,766.0,219.0,109.0,4.0,0.0,2.0,1.0,1.0,28.0,37.0,62.0,0.0,1.0,1.0,0.0,0.0,68856.0,80861.0,81.0,700.0,233.0,151.0,5.0,1.0,2.0,1.0,0.0,37.0,28.0,58.0,1.0,0.0,0.0,0.0,0.0,5682.0,4.0,1237.0,0.0,1.0,0.0,-1.0,-1.0
5,1.0,74747.0,92785.0,87.0,745.0,242.0,122.0,9.0,1.0,2.0,2.0,1.0,41.0,43.0,60.0,1.0,0.0,1.0,0.0,0.0,75808.0,91274.0,86.0,776.0,247.0,119.0,6.0,1.0,3.0,0.0,1.0,43.0,41.0,61.0,0.0,1.0,0.0,0.0,0.0,1511.0,1.0,-1061.0,-1.0,0.0,2.0,3.0,0.0
6,1.0,74407.0,86550.0,84.0,645.0,301.0,115.0,9.0,3.0,4.0,1.0,1.0,37.0,27.0,70.0,1.0,0.0,1.0,0.0,1.0,67828.0,83917.0,82.0,795.0,174.0,119.0,2.0,0.0,1.0,0.0,1.0,27.0,37.0,52.0,0.0,1.0,0.0,0.0,0.0,2633.0,2.0,6579.0,3.0,0.0,1.0,7.0,3.0
7,0.0,61876.0,69732.0,75.0,672.0,247.0,123.0,5.0,0.0,3.0,2.0,0.0,22.0,20.0,33.0,1.0,0.0,0.0,0.0,0.0,64073.0,79634.0,81.0,725.0,216.0,158.0,2.0,1.0,2.0,0.0,1.0,20.0,22.0,34.0,0.0,1.0,1.0,0.0,0.0,-9902.0,-6.0,-2197.0,1.0,-1.0,2.0,3.0,-1.0
8,1.0,70305.0,87366.0,83.0,590.0,170.0,122.0,5.0,0.0,3.0,0.0,1.0,48.0,41.0,64.0,0.0,0.0,1.0,0.0,0.0,69624.0,77253.0,80.0,610.0,226.0,116.0,3.0,0.0,3.0,2.0,0.0,41.0,48.0,65.0,1.0,1.0,0.0,0.0,0.0,10113.0,3.0,681.0,0.0,1.0,-2.0,2.0,0.0
9,1.0,79524.0,105080.0,89.0,794.0,191.0,152.0,8.0,1.0,4.0,2.0,2.0,49.0,35.0,63.0,1.0,1.0,0.0,0.0,1.0,71115.0,84534.0,82.0,754.0,199.0,172.0,6.0,0.0,1.0,0.0,1.0,35.0,49.0,44.0,0.0,0.0,1.0,0.0,0.0,20546.0,7.0,8409.0,3.0,1.0,2.0,2.0,1.0
10,1.0,68173.0,84148.0,83.0,586.0,223.0,141.0,8.0,1.0,3.0,0.0,1.0,32.0,31.0,57.0,0.0,1.0,0.0,0.0,0.0,67117.0,74701.0,78.0,584.0,193.0,134.0,3.0,1.0,2.0,1.0,1.0,31.0,32.0,43.0,1.0,0.0,1.0,0.0,0.0,9447.0,5.0,1056.0,1.0,0.0,-1.0,5.0,0.0
11,1.0,60257.0,70745.0,75.0,634.0,211.0,101.0,5.0,0.0,2.0,0.0,0.0,23.0,26.0,52.0,0.0,0.0,0.0,0.0,0.0,62467.0,75263.0,78.0,628.0,199.0,103.0,3.0,0.0,4.0,2.0,1.0,26.0,23.0,41.0,1.0,1.0,1.0,0.0,1.0,-4518.0,-3.0,-2210.0,-2.0,-1.0,-2.0,2.0,0.0
