,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,43315.0,54384.0,66.0,466.0,106.0,62.0,1.0,0.0,0.0,0.0,0.0,21.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,53299.0,61759.0,71.0,513.0,172.0,64.0,5.0,1.0,4.0,2.0,1.0,31.0,21.0,30.0,1.0,1.0,1.0,0.0,1.0,-7375.0,-5.0,-9984.0,-4.0,-1.0,-2.0,-4.0,-1.0
1,1.0,50723.0,56237.0,67.0,493.0,166.0,52.0,7.0,0.0,3.0,1.0,0.0,40.0,16.0,32.0,1.0,1.0,0.0,0.0,0.0,39271.0,47755.0,60.0,376.0,86.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,8482.0,7.0,11452.0,3.0,0.0,1.0,7.0,0.0
2,1.0,41077.0,50030.0,62.0,522.0,136.0,53.0,4.0,0.0,1.0,2.0,0.0,13.0,15.0,16.0,1.0,0.0,0.0,0.0,0.0,43521.0,54411.0,65.0,527.0,178.0,57.0,2.0,0.0,2.0,0.0,0.0,15.0,13.0,18.0,0.0,1.0,0.0,0.0,0.0,-4381.0,-3.0,-2444.0,-1.0,0.0,2.0,2.0,0.0
3,1.0,48422.0,56436.0,67.0,526.0,142.0,65.0,6.0,0.0,2.0,1.0,1.0,27.0,15.0,31.0,1.0,1.0,1.0,0.0,0.0,40894.0,50210.0,62.0,490.0,91.0,50.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,6226.0,5.0,7528.0,2.0,1.0,1.0,6.0,0.0
4,0.0,46644.0,53665.0,64.0,570.0,122.0,91.0,2.0,0.0,2.0,0.0,0.0,23.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,53772.0,61535.0,70.0,534.0,178.0,81.0,4.0,1.0,1.0,1.0,1.0,30.0,23.0,46.0,1.0,1.0,1.0,0.0,0.0,-7870.0,-6.0,-7128.0,1.0,-1.0,-1.0,-2.0,-1.0
5,0.0,46052.0,53929.0,65.0,538.0,144.0,69.0,6.0,0.0,0.0,2.0,0.0,21.0,19.0,18.0,1.0,0.0,0.0,0.0,0.0,49270.0,62656.0,71.0,562.0,184.0,141.0,2.0,0.0,3.0,0.0,1.0,19.0,21.0,20.0,0.0,1.0,1.0,0.0,0.0,-8727.0,-6.0,-3218.0,-3.0,-1.0,2.0,4.0,0.0
6,0.0,49803.0,57493.0,68.0,626.0,152.0,69.0,3.0,0.0,2.0,1.0,0.0,30.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,48426.0,56954.0,68.0,610.0,165.0,82.0,3.0,0.0,2.0,1.0,0.0,22.0,30.0,21.0,1.0,1.0,0.0,0.0,0.0,539.0,0.0,1377.0,0.0,0.0,0.0,0.0,0.0
7,0.0,43815.0,53209.0,65.0,568.0,116.0,63.0,3.0,0.0,0.0,0.0,0.0,17.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,49332.0,57549.0,67.0,506.0,198.0,71.0,5.0,0.0,4.0,1.0,0.0,27.0,17.0,19.0,1.0,1.0,0.0,0.0,1.0,-4340.0,-2.0,-5517.0,-4.0,0.0,-1.0,-2.0,0.0
8,1.0,53799.0,60425.0,69.0,501.0,156.0,66.0,8.0,0.0,2.0,0.0,0.0,34.0,19.0,41.0,0.0,1.0,0.0,0.0,0.0,41481.0,49737.0,62.0,405.0,103.0,61.0,1.0,0.0,0.0,2.0,0.0,19.0,34.0,18.0,1.0,0.0,0.0,0.0,0.0,10688.0,7.0,12318.0,2.0,0.0,-2.0,7.0,0.0
9,1.0,50214.0,55363.0,65.0,586.0,137.0,72.0,6.0,0.0,1.0,2.0,0.0,24.0,16.0,21.0,1.0,0.0,0.0,0.0,0.0,42163.0,52963.0,65.0,478.0,129.0,160.0,0.0,0.0,2.0,0.0,1.0,16.0,24.0,29.0,0.0,1.0,1.0,0.0,0.0,2400.0,0.0,8051.0,-1.0,-1.0,2.0,6.0,0.0
