,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,19986.0,23895.0,40.0,262.0,57.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,23692.0,25684.0,42.0,291.0,80.0,26.0,0.0,0.0,2.0,1.0,0.0,11.0,6.0,10.0,1.0,1.0,0.0,0.0,0.0,-1789.0,-2.0,-3706.0,-2.0,0.0,-1.0,0.0,0.0
1,1.0,21305.0,24173.0,42.0,266.0,73.0,23.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,16742.0,21312.0,38.0,213.0,58.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,2861.0,4.0,4563.0,1.0,0.0,0.0,0.0,0.0
2,1.0,19865.0,22597.0,40.0,280.0,61.0,15.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,20912.0,23918.0,40.0,269.0,79.0,21.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,-1321.0,0.0,-1047.0,-1.0,0.0,1.0,2.0,0.0
3,1.0,21421.0,24777.0,41.0,314.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,18447.0,23567.0,40.0,256.0,53.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1210.0,1.0,2974.0,0.0,0.0,0.0,0.0,0.0
4,0.0,22264.0,25674.0,42.0,319.0,64.0,30.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,21475.0,26114.0,44.0,315.0,79.0,23.0,0.0,0.0,1.0,0.0,0.0,8.0,9.0,5.0,0.0,1.0,0.0,0.0,0.0,-440.0,-2.0,789.0,-1.0,0.0,0.0,0.0,0.0
5,0.0,21928.0,25917.0,42.0,265.0,65.0,24.0,1.0,0.0,0.0,1.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,20765.0,25018.0,42.0,291.0,81.0,47.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,899.0,0.0,1163.0,-1.0,0.0,1.0,1.0,0.0
6,0.0,19366.0,23363.0,41.0,310.0,52.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,25207.0,28108.0,45.0,324.0,100.0,21.0,1.0,0.0,1.0,1.0,0.0,10.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,-4745.0,-4.0,-5841.0,-1.0,0.0,-1.0,-1.0,0.0
7,0.0,23322.0,24664.0,42.0,300.0,71.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,22646.0,25678.0,43.0,299.0,73.0,28.0,0.0,0.0,1.0,0.0,0.0,9.0,13.0,9.0,0.0,1.0,0.0,0.0,0.0,-1014.0,-1.0,676.0,-1.0,0.0,0.0,0.0,0.0
8,0.0,20105.0,23597.0,40.0,322.0,60.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,22115.0,26217.0,43.0,253.0,96.0,28.0,0.0,0.0,2.0,0.0,0.0,9.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,-2620.0,-3.0,-2010.0,-2.0,0.0,0.0,0.0,0.0
9,1.0,22956.0,25224.0,43.0,250.0,60.0,16.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,20938.0,25044.0,42.0,221.0,72.0,18.0,1.0,0.0,0.0,1.0,0.0,9.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,180.0,1.0,2018.0,0.0,0.0,-1.0,-1.0,0.0
10,1.0,22947.0,25476.0,42.0,314.0,50.0,23.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,19362.0,22709.0,40.0,247.0,60.0,70.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,8.0,0.0,1.0,0.0,0.0,0.0,2767.0,2.0,3585.0,-1.0,0.0,1.0,0.0,0.0
11,0.0,15642.0,17703.0,35.0,199.0,42.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,23802.0,24587.0,42.0,308.0,96.0,23.0,1.0,0.0,1.0,0.0,0.0,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,-6884.0,-7.0,-8160.0,-1.0,0.0,0.0,-1.0,0.0
12,0.0,20510.0,24066.0,40.0,260.0,64.0,22.0,0.0,0.0,1.0,1.0,0.0,7.0,11.0,5.0,1.0,1.0,0.0,0.0,0.0,22064.0,25791.0,43.0,243.0,64.0,21.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,-1725.0,-3.0,-1554.0,1.0,0.0,1.0,0.0,0.0
13,1.0,21835.0,25063.0,43.0,275.0,60.0,17.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,19628.0,23891.0,40.0,271.0,104.0,18.0,0.0,0.0,1.0,1.0,0.0,3.0,9.0,4.0,1.0,1.0,0.0,0.0,0.0,1172.0,3.0,2207.0,-1.0,0.0,-1.0,1.0,0.0
14,0.0,20468.0,23902.0,41.0,219.0,96.0,18.0,0.0,0.0,0.0,1.0,0.0,8.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,22204.0,23740.0,41.0,277.0,60.0,19.0,0.0,0.0,1.0,0.0,0.0,9.0,8.0,11.0,0.0,1.0,0.0,0.0,0.0,162.0,0.0,-1736.0,-1.0,0.0,1.0,0.0,0.0
15,0.0,23731.0,23392.0,40.0,291.0,74.0,22.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,20504.0,21617.0,39.0,258.0,46.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,1775.0,1.0,3227.0,1.0,0.0,0.0,0.0,0.0
16,1.0,20609.0,25186.0,42.0,296.0,52.0,12.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,18421.0,23737.0,41.0,247.0,64.0,111.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1449.0,1.0,2188.0,-1.0,0.0,1.0,0.0,0.0
17,0.0,20312.0,23798.0,41.0,292.0,90.0,66.0,0.0,0.0,0.0,1.0,0.0,4.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,22259.0,25949.0,42.0,306.0,68.0,22.0,0.0,0.0,2.0,0.0,0.0,9.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,-2151.0,-1.0,-1947.0,-2.0,0.0,1.0,0.0,0.0
18,0.0,20817.0,22888.0,39.0,292.0,64.0,22.0,0.0,0.0,0.0,1.0,0.0,4.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,23760.0,25801.0,43.0,257.0,68.0,18.0,0.0,0.0,1.0,0.0,0.0,11.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,-2913.0,-4.0,-2943.0,-1.0,0.0,1.0,0.0,0.0
19,0.0,22385.0,20350.0,37.0,133.0,23.0,57.0,2.0,0.0,0.0,0.0,0.0,11.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,25120.0,24532.0,42.0,223.0,69.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,-4182.0,-5.0,-2735.0,0.0,0.0,0.0,2.0,0.0
20,1.0,22520.0,25254.0,44.0,246.0,64.0,28.0,0.0,0.0,0.0,1.0,0.0,9.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,22213.0,23944.0,42.0,276.0,60.0,118.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,1310.0,2.0,307.0,0.0,0.0,1.0,0.0,0.0
21,0.0,21756.0,22805.0,40.0,283.0,66.0,20.0,0.0,0.0,1.0,0.0,0.0,8.0,12.0,9.0,0.0,1.0,0.0,0.0,0.0,22817.0,24691.0,42.0,286.0,57.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,-1886.0,-2.0,-1061.0,1.0,0.0,0.0,0.0,0.0
22,0.0,19219.0,22497.0,39.0,247.0,68.0,21.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,21239.0,23480.0,40.0,241.0,42.0,63.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,-983.0,-1.0,-2020.0,1.0,0.0,0.0,0.0,0.0
23,1.0,24113.0,25990.0,43.0,297.0,83.0,54.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,20989.0,24233.0,41.0,295.0,64.0,56.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,1757.0,2.0,3124.0,0.0,0.0,0.0,0.0,0.0
