,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,47211.0,59724.0,68.0,518.0,106.0,62.0,5.0,0.0,0.0,0.0,0.0,26.0,33.0,36.0,0.0,0.0,0.0,0.0,0.0,55648.0,64187.0,71.0,527.0,176.0,67.0,6.0,1.0,4.0,2.0,1.0,33.0,26.0,33.0,1.0,1.0,1.0,0.0,1.0,-4463.0,-3.0,-8437.0,-4.0,-1.0,-2.0,-1.0,-1.0
1,1.0,55325.0,62118.0,70.0,500.0,179.0,54.0,8.0,0.0,3.0,1.0,0.0,44.0,20.0,35.0,1.0,1.0,0.0,0.0,0.0,44168.0,54135.0,66.0,384.0,92.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0,28.0,0.0,0.0,0.0,0.0,0.0,7983.0,4.0,11157.0,3.0,0.0,1.0,8.0,0.0
2,1.0,44083.0,53450.0,65.0,552.0,152.0,59.0,4.0,0.0,2.0,2.0,0.0,14.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,47763.0,58324.0,68.0,555.0,202.0,68.0,3.0,0.0,2.0,0.0,0.0,18.0,14.0,27.0,0.0,1.0,0.0,0.0,0.0,-4874.0,-3.0,-3680.0,0.0,0.0,2.0,1.0,0.0
3,1.0,52269.0,60720.0,70.0,539.0,166.0,70.0,6.0,0.0,2.0,1.0,1.0,31.0,19.0,35.0,1.0,1.0,1.0,0.0,0.0,44744.0,54611.0,67.0,522.0,101.0,55.0,0.0,0.0,0.0,0.0,0.0,19.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,6109.0,3.0,7525.0,2.0,1.0,1.0,6.0,0.0
4,0.0,52495.0,61152.0,70.0,596.0,134.0,98.0,3.0,0.0,2.0,0.0,0.0,25.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,58617.0,66259.0,73.0,562.0,186.0,94.0,6.0,1.0,2.0,1.0,1.0,36.0,25.0,55.0,1.0,1.0,1.0,0.0,0.0,-5107.0,-3.0,-6122.0,0.0,-1.0,-1.0,-3.0,-1.0
5,0.0,50547.0,59253.0,68.0,611.0,156.0,79.0,6.0,0.0,0.0,2.0,0.0,23.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,53918.0,68046.0,74.0,611.0,217.0,153.0,2.0,0.0,4.0,0.0,1.0,24.0,23.0,36.0,0.0,1.0,1.0,0.0,1.0,-8793.0,-6.0,-3371.0,-4.0,-1.0,2.0,4.0,0.0
6,0.0,54110.0,63591.0,71.0,694.0,157.0,76.0,3.0,0.0,2.0,1.0,0.0,31.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,52466.0,62456.0,70.0,655.0,165.0,93.0,3.0,0.0,2.0,1.0,0.0,22.0,31.0,21.0,1.0,1.0,0.0,0.0,0.0,1135.0,1.0,1644.0,0.0,0.0,0.0,0.0,0.0
7,0.0,46322.0,55889.0,67.0,600.0,128.0,72.0,3.0,0.0,0.0,0.0,0.0,18.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,52805.0,62587.0,70.0,552.0,214.0,81.0,6.0,0.0,4.0,1.0,0.0,29.0,18.0,20.0,1.0,1.0,0.0,0.0,1.0,-6698.0,-3.0,-6483.0,-4.0,0.0,-1.0,-3.0,0.0
8,1.0,55814.0,62460.0,71.0,631.0,149.0,80.0,7.0,0.0,2.0,2.0,0.0,26.0,17.0,24.0,1.0,0.0,0.0,0.0,0.0,45433.0,55240.0,66.0,494.0,133.0,172.0,2.0,0.0,2.0,0.0,1.0,17.0,26.0,31.0,0.0,1.0,1.0,0.0,0.0,7220.0,5.0,10381.0,0.0,-1.0,2.0,5.0,0.0
9,0.0,46405.0,56872.0,68.0,550.0,140.0,96.0,2.0,0.0,1.0,1.0,0.0,18.0,29.0,23.0,1.0,1.0,0.0,0.0,0.0,53177.0,65103.0,72.0,564.0,168.0,58.0,4.0,0.0,2.0,1.0,0.0,29.0,18.0,34.0,0.0,0.0,0.0,0.0,0.0,-8231.0,-4.0,-6772.0,-1.0,0.0,0.0,-2.0,0.0
