,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,57910.0,67087.0,73.0,549.0,182.0,57.0,10.0,3.0,4.0,1.0,1.0,31.0,19.0,38.0,0.0,1.0,1.0,0.0,1.0,48886.0,59931.0,69.0,499.0,112.0,349.0,1.0,0.0,0.0,1.0,0.0,19.0,31.0,35.0,1.0,0.0,0.0,0.0,0.0,7156.0,4.0,9024.0,4.0,1.0,0.0,9.0,3.0
1,0.0,51724.0,58733.0,69.0,435.0,104.0,53.0,2.0,0.0,1.0,0.0,0.0,37.0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,60481.0,62762.0,70.0,501.0,178.0,64.0,5.0,0.0,3.0,2.0,0.0,44.0,37.0,47.0,1.0,1.0,0.0,0.0,0.0,-4029.0,-1.0,-8757.0,-2.0,0.0,-2.0,-3.0,0.0
2,1.0,59259.0,68111.0,74.0,548.0,143.0,81.0,9.0,2.0,2.0,1.0,2.0,30.0,22.0,36.0,0.0,1.0,1.0,0.0,0.0,51505.0,61836.0,70.0,561.0,180.0,67.0,2.0,0.0,2.0,1.0,0.0,22.0,30.0,32.0,1.0,0.0,0.0,0.0,0.0,6275.0,4.0,7754.0,0.0,2.0,0.0,7.0,2.0
3,0.0,59293.0,65739.0,73.0,601.0,192.0,86.0,6.0,0.0,3.0,2.0,0.0,37.0,41.0,42.0,1.0,1.0,0.0,0.0,0.0,62961.0,74616.0,77.0,589.0,147.0,88.0,4.0,0.0,1.0,0.0,1.0,41.0,37.0,58.0,0.0,0.0,1.0,0.0,0.0,-8877.0,-4.0,-3668.0,2.0,-1.0,2.0,2.0,0.0
4,0.0,48476.0,62307.0,71.0,607.0,139.0,60.0,2.0,0.0,3.0,1.0,0.0,19.0,23.0,30.0,1.0,1.0,0.0,0.0,0.0,55472.0,64022.0,71.0,590.0,191.0,65.0,8.0,2.0,1.0,1.0,0.0,23.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,-1715.0,0.0,-6996.0,2.0,0.0,0.0,-6.0,-2.0
5,0.0,49479.0,59705.0,69.0,482.0,88.0,46.0,2.0,0.0,1.0,0.0,0.0,29.0,39.0,26.0,0.0,1.0,0.0,0.0,0.0,61966.0,73040.0,76.0,538.0,211.0,73.0,7.0,1.0,2.0,1.0,1.0,39.0,29.0,45.0,1.0,0.0,1.0,0.0,0.0,-13335.0,-7.0,-12487.0,-1.0,-1.0,-1.0,-5.0,-1.0
6,1.0,54337.0,63684.0,71.0,483.0,126.0,58.0,7.0,2.0,3.0,1.0,0.0,36.0,27.0,41.0,0.0,1.0,0.0,0.0,0.0,52121.0,62410.0,70.0,529.0,155.0,82.0,3.0,0.0,1.0,1.0,0.0,27.0,36.0,36.0,1.0,0.0,0.0,0.0,0.0,1274.0,1.0,2216.0,2.0,0.0,0.0,4.0,2.0
7,0.0,55711.0,62953.0,70.0,534.0,141.0,72.0,4.0,0.0,1.0,0.0,0.0,34.0,31.0,54.0,0.0,0.0,0.0,0.0,0.0,53755.0,57813.0,68.0,525.0,125.0,334.0,5.0,0.0,3.0,2.0,0.0,31.0,34.0,34.0,1.0,1.0,0.0,0.0,0.0,5140.0,2.0,1956.0,-2.0,0.0,-2.0,-1.0,0.0
8,1.0,57209.0,69725.0,74.0,683.0,176.0,63.0,6.0,0.0,3.0,2.0,0.0,22.0,28.0,26.0,1.0,1.0,0.0,0.0,0.0,56766.0,70610.0,75.0,694.0,183.0,68.0,2.0,0.0,2.0,0.0,0.0,28.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,-885.0,-1.0,443.0,1.0,0.0,2.0,4.0,0.0
9,1.0,50484.0,58126.0,67.0,609.0,124.0,76.0,2.0,0.0,2.0,2.0,0.0,22.0,33.0,35.0,1.0,1.0,0.0,0.0,0.0,59053.0,68112.0,75.0,570.0,208.0,66.0,4.0,0.0,1.0,0.0,1.0,33.0,22.0,46.0,0.0,0.0,1.0,0.0,0.0,-9986.0,-8.0,-8569.0,1.0,-1.0,2.0,-2.0,0.0
