,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,35426.0,41545.0,56.0,368.0,104.0,39.0,3.0,0.0,3.0,0.0,0.0,21.0,10.0,26.0,0.0,1.0,0.0,0.0,0.0,29604.0,35252.0,51.0,297.0,82.0,260.0,0.0,0.0,0.0,1.0,0.0,10.0,21.0,18.0,1.0,0.0,0.0,0.0,0.0,6293.0,5.0,5822.0,3.0,0.0,-1.0,3.0,0.0
1,1.0,41815.0,43741.0,58.0,406.0,136.0,80.0,5.0,0.0,2.0,1.0,0.0,32.0,9.0,32.0,1.0,1.0,0.0,0.0,0.0,30468.0,34706.0,52.0,294.0,64.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,11.0,0.0,0.0,0.0,0.0,0.0,9035.0,6.0,11347.0,2.0,0.0,1.0,5.0,0.0
2,0.0,33649.0,39316.0,54.0,331.0,80.0,30.0,1.0,0.0,1.0,0.0,0.0,21.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,39658.0,41557.0,56.0,387.0,130.0,34.0,2.0,0.0,1.0,2.0,0.0,25.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,-2241.0,-2.0,-6009.0,0.0,0.0,-2.0,-1.0,0.0
3,1.0,37469.0,40678.0,55.0,413.0,83.0,46.0,5.0,0.0,2.0,0.0,0.0,21.0,12.0,21.0,0.0,1.0,0.0,0.0,0.0,33123.0,36957.0,52.0,367.0,128.0,36.0,2.0,0.0,1.0,1.0,0.0,12.0,21.0,14.0,1.0,0.0,0.0,0.0,0.0,3721.0,3.0,4346.0,1.0,0.0,-1.0,3.0,0.0
4,0.0,39959.0,41284.0,55.0,411.0,109.0,41.0,5.0,0.0,3.0,2.0,0.0,26.0,21.0,21.0,1.0,1.0,0.0,0.0,0.0,39026.0,40816.0,56.0,392.0,79.0,42.0,2.0,0.0,0.0,0.0,0.0,21.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,468.0,-1.0,933.0,3.0,0.0,2.0,3.0,0.0
5,0.0,33065.0,40179.0,54.0,415.0,108.0,33.0,1.0,0.0,1.0,1.0,0.0,12.0,12.0,20.0,1.0,1.0,0.0,0.0,0.0,32851.0,38476.0,53.0,435.0,104.0,35.0,2.0,0.0,1.0,1.0,0.0,12.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,1703.0,1.0,214.0,0.0,0.0,0.0,-1.0,0.0
6,0.0,34726.0,40554.0,55.0,338.0,71.0,32.0,2.0,0.0,1.0,0.0,0.0,18.0,21.0,12.0,0.0,1.0,0.0,0.0,0.0,39892.0,44981.0,60.0,400.0,132.0,41.0,3.0,0.0,0.0,1.0,0.0,21.0,18.0,19.0,1.0,0.0,0.0,0.0,0.0,-4427.0,-5.0,-5166.0,1.0,0.0,-1.0,-1.0,0.0
7,1.0,33785.0,40216.0,55.0,354.0,82.0,32.0,2.0,0.0,2.0,1.0,0.0,17.0,11.0,18.0,0.0,1.0,0.0,0.0,0.0,34676.0,40341.0,56.0,361.0,118.0,51.0,1.0,0.0,0.0,1.0,0.0,11.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,-125.0,-1.0,-891.0,2.0,0.0,0.0,1.0,0.0
8,1.0,30488.0,33833.0,50.0,305.0,64.0,32.0,3.0,0.0,2.0,1.0,0.0,13.0,15.0,8.0,1.0,1.0,0.0,0.0,0.0,30727.0,33933.0,50.0,318.0,87.0,30.0,1.0,0.0,0.0,0.0,0.0,15.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,-239.0,2.0,0.0,1.0,2.0,0.0
9,0.0,36634.0,39817.0,56.0,367.0,72.0,38.0,1.0,0.0,0.0,0.0,0.0,19.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,36068.0,38338.0,52.0,361.0,81.0,248.0,2.0,0.0,2.0,2.0,0.0,21.0,19.0,22.0,1.0,1.0,0.0,0.0,0.0,1479.0,4.0,566.0,-2.0,0.0,-2.0,-1.0,0.0
10,1.0,33009.0,37826.0,54.0,446.0,98.0,38.0,3.0,0.0,1.0,2.0,0.0,10.0,19.0,8.0,1.0,1.0,0.0,0.0,0.0,37145.0,45584.0,59.0,462.0,132.0,45.0,1.0,0.0,2.0,0.0,0.0,19.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,-7758.0,-5.0,-4136.0,-1.0,0.0,2.0,2.0,0.0
11,1.0,34668.0,40344.0,56.0,424.0,104.0,48.0,1.0,0.0,2.0,1.0,0.0,16.0,13.0,21.0,1.0,1.0,0.0,0.0,0.0,35581.0,39172.0,54.0,438.0,100.0,36.0,3.0,0.0,0.0,0.0,0.0,13.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,1172.0,2.0,-913.0,2.0,0.0,1.0,-2.0,0.0
12,1.0,40512.0,43365.0,58.0,425.0,143.0,93.0,5.0,0.0,1.0,2.0,0.0,22.0,17.0,17.0,1.0,0.0,0.0,0.0,0.0,34386.0,39967.0,54.0,401.0,78.0,79.0,0.0,0.0,1.0,0.0,0.0,17.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,3398.0,4.0,6126.0,0.0,0.0,2.0,5.0,0.0
