,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,55905.0,65685.0,72.0,548.0,174.0,56.0,9.0,3.0,4.0,1.0,1.0,31.0,17.0,38.0,0.0,1.0,1.0,0.0,1.0,47566.0,58263.0,68.0,476.0,112.0,342.0,1.0,0.0,0.0,1.0,0.0,17.0,31.0,34.0,1.0,0.0,0.0,0.0,0.0,7422.0,4.0,8339.0,4.0,1.0,0.0,8.0,3.0
1,0.0,49894.0,57057.0,67.0,435.0,104.0,52.0,1.0,0.0,1.0,0.0,0.0,36.0,44.0,52.0,0.0,0.0,0.0,0.0,0.0,57721.0,59268.0,69.0,493.0,178.0,62.0,5.0,0.0,3.0,2.0,0.0,44.0,36.0,47.0,1.0,1.0,0.0,0.0,0.0,-2211.0,-2.0,-7827.0,-2.0,0.0,-2.0,-4.0,0.0
2,1.0,56294.0,65193.0,73.0,542.0,143.0,76.0,8.0,1.0,2.0,1.0,2.0,30.0,21.0,36.0,0.0,1.0,1.0,0.0,0.0,50037.0,59959.0,69.0,550.0,174.0,64.0,2.0,0.0,2.0,1.0,0.0,21.0,30.0,31.0,1.0,0.0,0.0,0.0,0.0,5234.0,4.0,6257.0,0.0,2.0,0.0,6.0,1.0
3,0.0,57668.0,63374.0,72.0,588.0,186.0,86.0,6.0,0.0,3.0,2.0,0.0,36.0,38.0,40.0,1.0,1.0,0.0,0.0,0.0,60581.0,70796.0,76.0,561.0,143.0,86.0,4.0,0.0,1.0,0.0,1.0,38.0,36.0,51.0,0.0,0.0,1.0,0.0,0.0,-7422.0,-4.0,-2913.0,2.0,-1.0,2.0,2.0,0.0
4,0.0,45739.0,57684.0,67.0,603.0,135.0,55.0,2.0,0.0,3.0,1.0,0.0,19.0,23.0,30.0,1.0,1.0,0.0,0.0,0.0,51870.0,59341.0,68.0,586.0,187.0,59.0,8.0,2.0,1.0,1.0,0.0,23.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,-1657.0,-1.0,-6131.0,2.0,0.0,0.0,-6.0,-2.0
5,0.0,48499.0,58334.0,68.0,481.0,88.0,46.0,2.0,0.0,1.0,0.0,0.0,29.0,36.0,26.0,0.0,1.0,0.0,0.0,0.0,60318.0,71369.0,76.0,528.0,211.0,72.0,6.0,0.0,2.0,1.0,1.0,36.0,29.0,41.0,1.0,0.0,1.0,0.0,0.0,-13035.0,-8.0,-11819.0,-1.0,-1.0,-1.0,-4.0,0.0
6,1.0,53132.0,62577.0,71.0,483.0,122.0,57.0,7.0,2.0,3.0,1.0,0.0,35.0,25.0,37.0,0.0,1.0,0.0,0.0,0.0,50938.0,61254.0,70.0,511.0,155.0,81.0,3.0,0.0,1.0,1.0,0.0,25.0,35.0,30.0,1.0,0.0,0.0,0.0,0.0,1323.0,1.0,2194.0,2.0,0.0,0.0,4.0,2.0
7,0.0,54083.0,60964.0,69.0,508.0,133.0,66.0,4.0,0.0,1.0,0.0,0.0,33.0,31.0,51.0,0.0,0.0,0.0,0.0,0.0,52738.0,57026.0,67.0,513.0,125.0,329.0,4.0,0.0,3.0,2.0,0.0,31.0,33.0,34.0,1.0,1.0,0.0,0.0,0.0,3938.0,2.0,1345.0,-2.0,0.0,-2.0,0.0,0.0
8,1.0,54310.0,65668.0,72.0,660.0,168.0,61.0,6.0,0.0,2.0,2.0,0.0,22.0,28.0,26.0,1.0,1.0,0.0,0.0,0.0,52787.0,66117.0,73.0,683.0,176.0,67.0,2.0,0.0,2.0,0.0,0.0,28.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,-449.0,-1.0,1523.0,0.0,0.0,2.0,4.0,0.0
9,1.0,48072.0,54936.0,66.0,587.0,124.0,75.0,2.0,0.0,2.0,2.0,0.0,22.0,30.0,35.0,1.0,1.0,0.0,0.0,0.0,56774.0,66004.0,74.0,560.0,184.0,64.0,4.0,0.0,1.0,0.0,1.0,30.0,22.0,41.0,0.0,0.0,1.0,0.0,0.0,-11068.0,-8.0,-8702.0,1.0,-1.0,2.0,-2.0,0.0
