,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,23794.0,25677.0,43.0,266.0,44.0,16.0,0.0,0.0,0.0,0.0,15.0,9.0,11.0,22520.0,26165.0,44.0,270.0,72.0,26.0,0.0,1.0,0.0,0.0,9.0,15.0,4.0,-488.0,-1.0,1274.0,-1.0,0.0,0.0
1,0.0,19183.0,22145.0,40.0,220.0,48.0,13.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,20197.0,23201.0,40.0,228.0,40.0,21.0,0.0,1.0,0.0,0.0,10.0,9.0,6.0,-1056.0,0.0,-1014.0,-1.0,0.0,0.0
2,0.0,20283.0,23067.0,41.0,242.0,52.0,18.0,0.0,1.0,0.0,0.0,11.0,9.0,8.0,21719.0,24916.0,41.0,252.0,52.0,354.0,0.0,1.0,0.0,0.0,9.0,11.0,10.0,-1849.0,0.0,-1436.0,0.0,0.0,0.0
3,0.0,20570.0,22298.0,39.0,234.0,43.0,17.0,0.0,1.0,0.0,0.0,12.0,8.0,9.0,19802.0,23579.0,42.0,228.0,80.0,39.0,0.0,0.0,0.0,0.0,8.0,12.0,7.0,-1281.0,-3.0,768.0,1.0,0.0,0.0
4,1.0,18501.0,21245.0,38.0,195.0,40.0,12.0,0.0,1.0,1.0,0.0,6.0,5.0,8.0,20054.0,23909.0,40.0,252.0,62.0,17.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,-2664.0,-2.0,-1553.0,1.0,0.0,1.0
5,0.0,17230.0,17142.0,33.0,160.0,64.0,8.0,1.0,0.0,0.0,0.0,4.0,15.0,1.0,25123.0,27134.0,44.0,234.0,68.0,182.0,1.0,1.0,0.0,0.0,15.0,4.0,11.0,-9992.0,-11.0,-7893.0,-1.0,0.0,0.0
6,0.0,22641.0,25323.0,43.0,272.0,71.0,15.0,0.0,1.0,0.0,0.0,11.0,6.0,10.0,18987.0,22406.0,39.0,244.0,64.0,21.0,0.0,0.0,1.0,0.0,6.0,11.0,5.0,2917.0,4.0,3654.0,1.0,0.0,-1.0
7,1.0,18337.0,23154.0,41.0,220.0,65.0,19.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,21757.0,25537.0,43.0,245.0,62.0,18.0,1.0,1.0,1.0,0.0,10.0,6.0,6.0,-2383.0,-2.0,-3420.0,-1.0,0.0,-1.0
8,1.0,22609.0,24940.0,43.0,237.0,96.0,14.0,0.0,1.0,0.0,0.0,8.0,11.0,6.0,25818.0,24986.0,41.0,242.0,56.0,25.0,2.0,0.0,0.0,0.0,11.0,8.0,14.0,-46.0,2.0,-3209.0,1.0,0.0,0.0
9,1.0,17280.0,21189.0,38.0,225.0,56.0,13.0,0.0,1.0,1.0,0.0,2.0,9.0,1.0,22925.0,25642.0,44.0,283.0,68.0,48.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0,-4453.0,-6.0,-5645.0,1.0,0.0,1.0
10,0.0,20910.0,24365.0,42.0,272.0,60.0,22.0,0.0,0.0,1.0,0.0,7.0,7.0,6.0,20802.0,23926.0,41.0,302.0,72.0,19.0,0.0,1.0,0.0,0.0,7.0,7.0,7.0,439.0,1.0,108.0,-1.0,0.0,1.0
11,0.0,19672.0,23941.0,41.0,243.0,79.0,19.0,0.0,0.0,1.0,0.0,6.0,7.0,5.0,20362.0,22750.0,40.0,281.0,64.0,33.0,0.0,2.0,0.0,0.0,7.0,6.0,8.0,1191.0,1.0,-690.0,-2.0,0.0,1.0
12,0.0,22087.0,22716.0,39.0,203.0,40.0,13.0,0.0,0.0,0.0,0.0,15.0,14.0,11.0,22130.0,23038.0,40.0,212.0,48.0,324.0,0.0,0.0,0.0,0.0,14.0,15.0,12.0,-322.0,-1.0,-43.0,0.0,0.0,0.0
13,0.0,20396.0,25271.0,44.0,218.0,64.0,9.0,0.0,1.0,1.0,0.0,10.0,8.0,3.0,21005.0,24425.0,40.0,204.0,45.0,23.0,0.0,0.0,0.0,0.0,8.0,10.0,8.0,846.0,4.0,-609.0,1.0,0.0,1.0
14,0.0,17210.0,20735.0,37.0,172.0,48.0,29.0,0.0,0.0,0.0,0.0,7.0,13.0,3.0,25221.0,27038.0,44.0,281.0,77.0,32.0,0.0,1.0,0.0,0.0,13.0,7.0,9.0,-6303.0,-7.0,-8011.0,-1.0,0.0,0.0
15,1.0,27993.0,23307.0,41.0,239.0,56.0,12.0,6.0,1.0,1.0,0.0,13.0,3.0,17.0,16111.0,14879.0,31.0,127.0,52.0,12.0,0.0,0.0,0.0,0.0,3.0,13.0,2.0,8428.0,10.0,11882.0,1.0,0.0,1.0
16,0.0,20426.0,24152.0,41.0,250.0,68.0,19.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,17543.0,22734.0,40.0,211.0,60.0,10.0,0.0,1.0,0.0,0.0,4.0,7.0,3.0,1418.0,1.0,2883.0,-1.0,0.0,0.0
17,1.0,22978.0,25863.0,42.0,250.0,70.0,14.0,0.0,1.0,0.0,0.0,14.0,8.0,12.0,19874.0,22233.0,39.0,204.0,73.0,16.0,0.0,0.0,0.0,0.0,8.0,14.0,4.0,3630.0,3.0,3104.0,1.0,0.0,0.0
18,1.0,20195.0,23352.0,40.0,234.0,56.0,24.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,20121.0,22410.0,39.0,235.0,48.0,34.0,0.0,0.0,0.0,0.0,8.0,7.0,9.0,942.0,1.0,74.0,0.0,0.0,0.0
