,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,41716.0,45408.0,59.0,450.0,68.0,32.0,3.0,0.0,1.0,0.0,25.0,31.0,17.0,45285.0,55247.0,66.0,458.0,140.0,67.0,1.0,2.0,0.0,0.0,31.0,25.0,22.0,-9839.0,-7.0,-3569.0,-2.0,0.0,1.0
1,0.0,36577.0,41903.0,56.0,383.0,62.0,36.0,2.0,0.0,0.0,0.0,17.0,18.0,18.0,39572.0,44567.0,58.0,420.0,99.0,42.0,5.0,3.0,1.0,0.0,18.0,17.0,10.0,-2664.0,-2.0,-2995.0,-3.0,0.0,-1.0
2,0.0,43311.0,46422.0,59.0,390.0,102.0,39.0,3.0,1.0,1.0,0.0,32.0,25.0,36.0,42961.0,47622.0,61.0,419.0,98.0,444.0,1.0,2.0,0.0,0.0,25.0,32.0,30.0,-1200.0,-2.0,350.0,-1.0,0.0,1.0
3,0.0,35167.0,39395.0,55.0,370.0,76.0,50.0,2.0,1.0,1.0,0.0,19.0,21.0,16.0,40055.0,45410.0,60.0,405.0,135.0,82.0,3.0,2.0,0.0,0.0,21.0,19.0,24.0,-6015.0,-5.0,-4888.0,-1.0,0.0,1.0
4,1.0,41529.0,44667.0,58.0,325.0,62.0,27.0,5.0,3.0,2.0,0.0,25.0,14.0,49.0,35330.0,39489.0,55.0,377.0,106.0,42.0,1.0,0.0,0.0,0.0,14.0,25.0,16.0,5178.0,3.0,6199.0,3.0,0.0,2.0
5,0.0,41955.0,46701.0,61.0,411.0,127.0,42.0,4.0,2.0,0.0,0.0,28.0,17.0,33.0,40149.0,45125.0,59.0,391.0,112.0,37.0,2.0,1.0,2.0,0.0,17.0,28.0,20.0,1576.0,2.0,1806.0,1.0,0.0,-2.0
6,1.0,38212.0,44916.0,58.0,410.0,122.0,47.0,3.0,1.0,0.0,0.0,17.0,17.0,16.0,39311.0,45072.0,59.0,446.0,114.0,40.0,5.0,2.0,2.0,0.0,17.0,17.0,19.0,-156.0,-1.0,-1099.0,-1.0,0.0,-2.0
7,1.0,43761.0,48429.0,60.0,449.0,164.0,33.0,2.0,2.0,0.0,0.0,18.0,29.0,13.0,46444.0,49098.0,62.0,422.0,128.0,77.0,5.0,1.0,1.0,0.0,29.0,18.0,44.0,-669.0,-2.0,-2683.0,1.0,0.0,-1.0
8,1.0,36316.0,42419.0,58.0,364.0,96.0,39.0,3.0,2.0,1.0,0.0,15.0,22.0,26.0,42392.0,46388.0,60.0,452.0,124.0,123.0,2.0,1.0,1.0,0.0,22.0,15.0,18.0,-3969.0,-2.0,-6076.0,1.0,0.0,0.0
9,0.0,41308.0,47403.0,61.0,468.0,103.0,46.0,4.0,0.0,1.0,0.0,20.0,22.0,22.0,43113.0,48973.0,61.0,516.0,144.0,49.0,2.0,3.0,1.0,0.0,22.0,20.0,23.0,-1570.0,0.0,-1805.0,-3.0,0.0,0.0
10,0.0,38734.0,45039.0,57.0,421.0,107.0,41.0,3.0,0.0,1.0,0.0,17.0,26.0,19.0,45748.0,52214.0,64.0,458.0,145.0,89.0,4.0,3.0,1.0,0.0,26.0,17.0,36.0,-7175.0,-7.0,-7014.0,-3.0,0.0,0.0
11,0.0,43784.0,46254.0,60.0,360.0,96.0,27.0,5.0,1.0,1.0,0.0,29.0,31.0,21.0,41663.0,45472.0,60.0,359.0,60.0,541.0,0.0,1.0,0.0,0.0,31.0,29.0,28.0,782.0,0.0,2121.0,0.0,0.0,1.0
12,0.0,40556.0,46158.0,59.0,386.0,105.0,30.0,6.0,2.0,2.0,0.0,19.0,28.0,16.0,43059.0,49423.0,61.0,380.0,86.0,71.0,1.0,1.0,0.0,0.0,28.0,19.0,36.0,-3265.0,-2.0,-2503.0,1.0,0.0,2.0
13,0.0,35130.0,44742.0,58.0,451.0,111.0,36.0,1.0,1.0,0.0,0.0,13.0,11.0,7.0,33746.0,43959.0,57.0,405.0,106.0,26.0,2.0,2.0,1.0,0.0,11.0,13.0,7.0,783.0,1.0,1384.0,-1.0,0.0,-1.0
14,1.0,42399.0,47613.0,60.0,468.0,152.0,33.0,6.0,2.0,1.0,0.0,23.0,19.0,21.0,37851.0,44952.0,59.0,369.0,131.0,36.0,1.0,0.0,0.0,0.0,19.0,23.0,23.0,2661.0,1.0,4548.0,2.0,0.0,1.0
15,1.0,43095.0,45774.0,59.0,385.0,142.0,68.0,5.0,2.0,1.0,0.0,24.0,18.0,25.0,34257.0,38351.0,53.0,373.0,76.0,89.0,0.0,0.0,0.0,0.0,18.0,24.0,19.0,7423.0,6.0,8838.0,2.0,0.0,1.0
16,0.0,39631.0,44725.0,59.0,478.0,154.0,62.0,5.0,3.0,1.0,0.0,14.0,21.0,18.0,40741.0,44683.0,58.0,447.0,67.0,393.0,4.0,0.0,1.0,0.0,21.0,14.0,27.0,42.0,1.0,-1110.0,3.0,0.0,0.0
17,1.0,49029.0,46458.0,61.0,383.0,99.0,38.0,6.0,3.0,1.0,0.0,35.0,39.0,26.0,46970.0,49169.0,62.0,325.0,80.0,83.0,1.0,0.0,0.0,0.0,39.0,35.0,42.0,-2711.0,-1.0,2059.0,3.0,0.0,1.0
18,0.0,35991.0,42253.0,56.0,386.0,91.0,44.0,3.0,1.0,0.0,0.0,15.0,24.0,17.0,42415.0,47787.0,61.0,400.0,139.0,41.0,2.0,2.0,2.0,0.0,24.0,15.0,26.0,-5534.0,-5.0,-6424.0,-1.0,0.0,-2.0
19,0.0,39079.0,41848.0,56.0,273.0,70.0,28.0,4.0,2.0,0.0,0.0,26.0,28.0,36.0,42830.0,45143.0,59.0,300.0,103.0,37.0,2.0,1.0,2.0,0.0,28.0,26.0,40.0,-3295.0,-3.0,-3751.0,1.0,0.0,-2.0
20,1.0,47905.0,50267.0,62.0,413.0,92.0,42.0,8.0,2.0,2.0,0.0,39.0,19.0,40.0,37723.0,41719.0,58.0,368.0,68.0,34.0,1.0,0.0,0.0,0.0,19.0,39.0,26.0,8548.0,4.0,10182.0,2.0,0.0,2.0
21,1.0,43432.0,45994.0,58.0,366.0,122.0,43.0,5.0,2.0,1.0,0.0,33.0,15.0,42.0,35610.0,39709.0,54.0,338.0,55.0,30.0,0.0,1.0,0.0,0.0,15.0,33.0,20.0,6285.0,4.0,7822.0,1.0,0.0,1.0
22,0.0,38139.0,46333.0,59.0,362.0,101.0,29.0,3.0,1.0,2.0,0.0,16.0,29.0,13.0,43021.0,48038.0,62.0,462.0,114.0,43.0,3.0,2.0,0.0,0.0,29.0,16.0,26.0,-1705.0,-3.0,-4882.0,-1.0,0.0,2.0
23,1.0,43913.0,47374.0,60.0,433.0,120.0,47.0,4.0,3.0,2.0,0.0,28.0,14.0,32.0,35875.0,41678.0,55.0,420.0,99.0,49.0,1.0,0.0,0.0,0.0,14.0,28.0,14.0,5696.0,5.0,8038.0,3.0,0.0,2.0
24,0.0,37307.0,43461.0,57.0,360.0,60.0,28.0,2.0,0.0,2.0,0.0,21.0,27.0,17.0,43720.0,49088.0,63.0,425.0,109.0,70.0,4.0,1.0,0.0,0.0,27.0,21.0,24.0,-5627.0,-6.0,-6413.0,-1.0,0.0,2.0
25,0.0,44745.0,49697.0,63.0,408.0,117.0,144.0,3.0,2.0,0.0,0.0,28.0,33.0,46.0,49985.0,50350.0,64.0,481.0,108.0,49.0,5.0,1.0,1.0,0.0,33.0,28.0,39.0,-653.0,-1.0,-5240.0,1.0,0.0,-1.0
26,0.0,37278.0,40747.0,56.0,292.0,112.0,89.0,2.0,2.0,1.0,0.0,18.0,34.0,22.0,46372.0,50404.0,62.0,443.0,100.0,82.0,3.0,1.0,1.0,0.0,34.0,18.0,38.0,-9657.0,-6.0,-9094.0,1.0,0.0,0.0
27,1.0,43319.0,53083.0,64.0,445.0,99.0,50.0,3.0,1.0,1.0,0.0,26.0,26.0,32.0,44406.0,48616.0,60.0,493.0,109.0,139.0,3.0,2.0,1.0,0.0,26.0,26.0,18.0,4467.0,4.0,-1087.0,-1.0,0.0,0.0
28,0.0,40151.0,43612.0,58.0,392.0,111.0,30.0,4.0,1.0,0.0,0.0,21.0,31.0,16.0,45153.0,50509.0,63.0,386.0,84.0,73.0,2.0,1.0,1.0,0.0,31.0,21.0,35.0,-6897.0,-5.0,-5002.0,0.0,0.0,-1.0
29,0.0,36512.0,41577.0,57.0,425.0,84.0,47.0,1.0,1.0,1.0,0.0,18.0,20.0,17.0,41112.0,49439.0,63.0,417.0,134.0,230.0,3.0,2.0,1.0,0.0,20.0,18.0,31.0,-7862.0,-6.0,-4600.0,-1.0,0.0,0.0
30,0.0,42409.0,47471.0,60.0,375.0,120.0,21.0,5.0,1.0,2.0,0.0,25.0,22.0,25.0,43616.0,46192.0,59.0,401.0,101.0,33.0,3.0,2.0,0.0,0.0,22.0,25.0,25.0,1279.0,1.0,-1207.0,-1.0,0.0,2.0
31,0.0,38672.0,46093.0,59.0,377.0,85.0,108.0,1.0,0.0,0.0,0.0,20.0,29.0,25.0,46333.0,49146.0,62.0,501.0,158.0,45.0,5.0,3.0,2.0,0.0,29.0,20.0,29.0,-3053.0,-3.0,-7661.0,-3.0,0.0,-2.0
32,0.0,38837.0,43279.0,58.0,387.0,89.0,36.0,3.0,1.0,0.0,0.0,21.0,24.0,25.0,42649.0,47189.0,60.0,396.0,129.0,318.0,2.0,2.0,2.0,0.0,24.0,21.0,22.0,-3910.0,-2.0,-3812.0,-1.0,0.0,-2.0
33,0.0,39203.0,42744.0,57.0,391.0,90.0,33.0,4.0,0.0,0.0,0.0,21.0,43.0,18.0,48743.0,49814.0,62.0,384.0,94.0,33.0,6.0,3.0,1.0,0.0,43.0,21.0,36.0,-7070.0,-5.0,-9540.0,-3.0,0.0,-1.0
34,0.0,40342.0,42625.0,57.0,404.0,76.0,63.0,2.0,1.0,1.0,0.0,26.0,24.0,34.0,40655.0,43561.0,58.0,363.0,100.0,71.0,1.0,1.0,1.0,0.0,24.0,26.0,27.0,-936.0,-1.0,-313.0,0.0,0.0,0.0
35,1.0,51696.0,54269.0,65.0,446.0,126.0,29.0,7.0,3.0,1.0,0.0,45.0,28.0,44.0,46927.0,46835.0,60.0,404.0,70.0,144.0,3.0,0.0,1.0,0.0,28.0,45.0,34.0,7434.0,5.0,4769.0,3.0,0.0,0.0
36,1.0,43074.0,50012.0,63.0,524.0,120.0,45.0,4.0,1.0,1.0,0.0,21.0,16.0,22.0,37315.0,45374.0,60.0,392.0,104.0,32.0,0.0,2.0,0.0,0.0,16.0,21.0,27.0,4638.0,3.0,5759.0,-1.0,0.0,1.0
37,1.0,41362.0,48285.0,61.0,467.0,130.0,104.0,4.0,3.0,1.0,0.0,21.0,29.0,25.0,45923.0,53497.0,65.0,467.0,141.0,106.0,2.0,0.0,0.0,0.0,29.0,21.0,32.0,-5212.0,-4.0,-4561.0,3.0,0.0,1.0
38,1.0,39108.0,43137.0,58.0,431.0,84.0,41.0,3.0,1.0,0.0,0.0,14.0,25.0,20.0,40293.0,44065.0,57.0,372.0,119.0,104.0,3.0,2.0,2.0,0.0,25.0,14.0,31.0,-928.0,1.0,-1185.0,-1.0,0.0,-2.0
39,1.0,41519.0,49315.0,63.0,419.0,135.0,35.0,4.0,3.0,1.0,0.0,21.0,18.0,24.0,41952.0,48129.0,61.0,498.0,126.0,32.0,2.0,0.0,0.0,0.0,18.0,21.0,14.0,1186.0,2.0,-433.0,3.0,0.0,1.0
40,0.0,40273.0,44791.0,59.0,477.0,92.0,47.0,4.0,1.0,1.0,0.0,20.0,31.0,15.0,47335.0,51626.0,63.0,456.0,110.0,58.0,6.0,2.0,1.0,0.0,31.0,20.0,42.0,-6835.0,-4.0,-7062.0,-1.0,0.0,0.0
