,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,28821.0,30378.0,48.0,303.0,53.0,22.0,0.0,0.0,0.0,0.0,18.0,14.0,13.0,27246.0,31941.0,49.0,309.0,88.0,34.0,0.0,1.0,0.0,0.0,14.0,18.0,6.0,-1563.0,-1.0,1575.0,-1.0,0.0,0.0
1,0.0,21180.0,24926.0,41.0,251.0,52.0,21.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,25298.0,28486.0,45.0,280.0,40.0,28.0,0.0,1.0,0.0,0.0,10.0,9.0,6.0,-3560.0,-4.0,-4118.0,-1.0,0.0,0.0
2,0.0,25070.0,27973.0,44.0,290.0,56.0,22.0,0.0,1.0,0.0,0.0,14.0,11.0,10.0,25025.0,28380.0,46.0,287.0,60.0,385.0,0.0,1.0,0.0,0.0,11.0,14.0,11.0,-407.0,-2.0,45.0,0.0,0.0,0.0
3,0.0,23726.0,26075.0,43.0,273.0,44.0,24.0,0.0,1.0,0.0,0.0,13.0,10.0,11.0,24157.0,28498.0,46.0,268.0,92.0,45.0,0.0,1.0,0.0,0.0,10.0,13.0,9.0,-2423.0,-3.0,-431.0,0.0,0.0,0.0
4,1.0,21614.0,24751.0,42.0,228.0,46.0,17.0,0.0,2.0,1.0,0.0,6.0,7.0,8.0,24703.0,29165.0,45.0,306.0,84.0,23.0,0.0,0.0,0.0,0.0,7.0,6.0,2.0,-4414.0,-3.0,-3089.0,2.0,0.0,1.0
5,0.0,19717.0,19931.0,36.0,183.0,70.0,8.0,1.0,0.0,0.0,0.0,4.0,18.0,1.0,29995.0,31453.0,48.0,270.0,79.0,187.0,2.0,1.0,0.0,0.0,18.0,4.0,16.0,-11522.0,-12.0,-10278.0,-1.0,0.0,0.0
6,0.0,25706.0,28807.0,45.0,304.0,75.0,19.0,0.0,1.0,0.0,0.0,14.0,7.0,15.0,23939.0,26494.0,43.0,277.0,72.0,24.0,1.0,0.0,1.0,0.0,7.0,14.0,5.0,2313.0,2.0,1767.0,1.0,0.0,-1.0
7,1.0,21947.0,26950.0,45.0,268.0,78.0,22.0,0.0,1.0,0.0,0.0,6.0,13.0,4.0,26720.0,30130.0,46.0,283.0,86.0,22.0,2.0,1.0,1.0,0.0,13.0,6.0,14.0,-3180.0,-1.0,-4773.0,0.0,0.0,-1.0
8,1.0,27578.0,31019.0,47.0,275.0,112.0,21.0,0.0,1.0,0.0,0.0,15.0,17.0,12.0,28829.0,28615.0,46.0,273.0,60.0,33.0,2.0,0.0,0.0,0.0,17.0,15.0,23.0,2404.0,1.0,-1251.0,1.0,0.0,0.0
9,1.0,21873.0,25807.0,43.0,246.0,64.0,17.0,1.0,1.0,1.0,0.0,6.0,11.0,10.0,25305.0,28101.0,45.0,310.0,72.0,66.0,0.0,0.0,0.0,0.0,11.0,6.0,9.0,-2294.0,-2.0,-3432.0,1.0,0.0,1.0
10,0.0,25501.0,28951.0,46.0,318.0,64.0,28.0,0.0,0.0,1.0,0.0,9.0,7.0,7.0,25020.0,29110.0,46.0,344.0,86.0,23.0,0.0,2.0,0.0,0.0,7.0,9.0,7.0,-159.0,0.0,481.0,-2.0,0.0,1.0
11,0.0,25356.0,29346.0,46.0,285.0,83.0,26.0,1.0,0.0,1.0,0.0,9.0,8.0,12.0,24846.0,28305.0,46.0,321.0,80.0,48.0,0.0,2.0,0.0,0.0,8.0,9.0,10.0,1041.0,0.0,510.0,-2.0,0.0,1.0
