,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,38820.0,42080.0,56.0,423.0,60.0,29.0,2.0,0.0,1.0,0.0,23.0,26.0,17.0,41244.0,50051.0,61.0,444.0,124.0,58.0,1.0,2.0,0.0,0.0,26.0,23.0,14.0,-7971.0,-5.0,-2424.0,-2.0,0.0,1.0
1,0.0,32133.0,37301.0,52.0,364.0,62.0,31.0,2.0,0.0,0.0,0.0,14.0,14.0,14.0,35593.0,40300.0,56.0,389.0,83.0,35.0,3.0,2.0,1.0,0.0,14.0,14.0,9.0,-2999.0,-4.0,-3460.0,-2.0,0.0,-1.0
2,0.0,41077.0,44382.0,58.0,377.0,98.0,36.0,3.0,1.0,1.0,0.0,28.0,19.0,28.0,37423.0,41487.0,56.0,380.0,90.0,435.0,1.0,2.0,0.0,0.0,19.0,28.0,20.0,2895.0,2.0,3654.0,-1.0,0.0,1.0
3,0.0,32228.0,35948.0,52.0,347.0,72.0,46.0,0.0,1.0,1.0,0.0,19.0,17.0,16.0,35528.0,41058.0,56.0,373.0,126.0,76.0,2.0,2.0,0.0,0.0,17.0,19.0,18.0,-5110.0,-4.0,-3300.0,-1.0,0.0,1.0
4,1.0,35722.0,38166.0,53.0,301.0,58.0,24.0,4.0,3.0,2.0,0.0,20.0,13.0,38.0,33293.0,37448.0,53.0,363.0,106.0,35.0,1.0,0.0,0.0,0.0,13.0,20.0,14.0,718.0,0.0,2429.0,3.0,0.0,2.0
5,0.0,29802.0,31741.0,45.0,275.0,72.0,11.0,3.0,0.0,0.0,0.0,9.0,31.0,7.0,43559.0,46909.0,60.0,349.0,120.0,261.0,5.0,2.0,1.0,0.0,31.0,9.0,26.0,-15168.0,-15.0,-13757.0,-2.0,0.0,-1.0
6,0.0,38944.0,42894.0,58.0,370.0,111.0,33.0,3.0,1.0,0.0,0.0,25.0,15.0,28.0,35222.0,39397.0,56.0,354.0,100.0,34.0,2.0,1.0,2.0,0.0,15.0,25.0,18.0,3497.0,2.0,3722.0,0.0,0.0,-2.0
7,1.0,32993.0,39167.0,53.0,362.0,110.0,40.0,2.0,1.0,0.0,0.0,13.0,17.0,13.0,36272.0,41871.0,56.0,412.0,110.0,36.0,4.0,2.0,2.0,0.0,17.0,13.0,19.0,-2704.0,-3.0,-3279.0,-1.0,0.0,-2.0
8,1.0,37603.0,42451.0,58.0,413.0,144.0,30.0,2.0,2.0,0.0,0.0,18.0,28.0,13.0,43508.0,45961.0,61.0,397.0,112.0,62.0,4.0,1.0,1.0,0.0,28.0,18.0,41.0,-3510.0,-3.0,-5905.0,1.0,0.0,-1.0
9,1.0,31986.0,37912.0,54.0,336.0,88.0,34.0,2.0,2.0,1.0,0.0,13.0,19.0,22.0,38323.0,42009.0,56.0,422.0,112.0,108.0,2.0,0.0,1.0,0.0,19.0,13.0,15.0,-4097.0,-2.0,-6337.0,2.0,0.0,0.0
10,0.0,37029.0,42248.0,56.0,433.0,87.0,44.0,2.0,0.0,1.0,0.0,15.0,19.0,14.0,39584.0,44968.0,58.0,482.0,132.0,44.0,1.0,3.0,1.0,0.0,19.0,15.0,21.0,-2720.0,-2.0,-2555.0,-3.0,0.0,0.0
11,0.0,36238.0,42049.0,56.0,390.0,107.0,36.0,3.0,0.0,1.0,0.0,15.0,24.0,16.0,41148.0,46921.0,59.0,436.0,116.0,76.0,4.0,3.0,1.0,0.0,24.0,15.0,32.0,-4872.0,-3.0,-4910.0,-3.0,0.0,0.0
12,0.0,38806.0,42439.0,57.0,344.0,92.0,25.0,4.0,1.0,1.0,0.0,26.0,26.0,19.0,35758.0,38731.0,53.0,336.0,52.0,525.0,0.0,0.0,0.0,0.0,26.0,26.0,21.0,3708.0,4.0,3048.0,1.0,0.0,1.0
13,0.0,36586.0,41352.0,57.0,351.0,96.0,29.0,5.0,2.0,2.0,0.0,15.0,24.0,6.0,39617.0,45642.0,60.0,347.0,78.0,63.0,1.0,1.0,0.0,0.0,24.0,15.0,31.0,-4290.0,-3.0,-3031.0,1.0,0.0,2.0
14,0.0,32187.0,40546.0,56.0,409.0,96.0,34.0,1.0,1.0,0.0,0.0,10.0,8.0,6.0,30686.0,40048.0,54.0,374.0,94.0,24.0,1.0,1.0,1.0,0.0,8.0,10.0,4.0,498.0,2.0,1501.0,0.0,0.0,-1.0
