,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,20359.0,21976.0,39.0,221.0,44.0,12.0,0.0,0.0,0.0,0.0,11.0,7.0,6.0,17961.0,21145.0,39.0,221.0,64.0,23.0,0.0,0.0,0.0,0.0,7.0,11.0,4.0,831.0,0.0,2398.0,0.0,0.0,0.0
1,0.0,16705.0,18224.0,35.0,174.0,36.0,11.0,0.0,0.0,0.0,0.0,9.0,8.0,7.0,17088.0,19869.0,36.0,189.0,32.0,17.0,0.0,1.0,0.0,0.0,8.0,9.0,4.0,-1645.0,-1.0,-383.0,-1.0,0.0,0.0
2,0.0,17261.0,19497.0,35.0,207.0,44.0,16.0,0.0,0.0,0.0,0.0,9.0,5.0,6.0,16801.0,18917.0,36.0,205.0,48.0,305.0,0.0,1.0,0.0,0.0,5.0,9.0,2.0,580.0,-1.0,460.0,-1.0,0.0,0.0
3,0.0,17660.0,18618.0,35.0,182.0,40.0,13.0,0.0,1.0,0.0,0.0,10.0,6.0,8.0,16776.0,19844.0,37.0,190.0,64.0,31.0,0.0,0.0,0.0,0.0,6.0,10.0,5.0,-1226.0,-2.0,884.0,1.0,0.0,0.0
4,1.0,16565.0,18856.0,35.0,172.0,40.0,11.0,0.0,1.0,1.0,0.0,5.0,4.0,7.0,15999.0,19701.0,37.0,195.0,58.0,15.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,-845.0,-2.0,566.0,1.0,0.0,1.0
5,0.0,14364.0,14274.0,30.0,131.0,50.0,7.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,21543.0,22658.0,40.0,199.0,56.0,158.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,-8384.0,-10.0,-7179.0,0.0,0.0,0.0
6,0.0,18927.0,20227.0,38.0,208.0,55.0,11.0,0.0,1.0,0.0,0.0,8.0,5.0,9.0,16702.0,19142.0,36.0,210.0,56.0,14.0,0.0,0.0,0.0,0.0,5.0,8.0,4.0,1085.0,2.0,2225.0,1.0,0.0,0.0
7,1.0,16117.0,20134.0,37.0,187.0,60.0,14.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,17608.0,21594.0,39.0,208.0,60.0,14.0,0.0,1.0,1.0,0.0,6.0,4.0,2.0,-1460.0,-2.0,-1491.0,-1.0,0.0,-1.0
8,1.0,17858.0,19915.0,37.0,208.0,84.0,12.0,0.0,1.0,0.0,0.0,5.0,10.0,5.0,20237.0,20754.0,38.0,207.0,56.0,21.0,0.0,0.0,0.0,0.0,10.0,5.0,12.0,-839.0,-1.0,-2379.0,1.0,0.0,0.0
9,1.0,14916.0,19248.0,35.0,201.0,56.0,10.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,18240.0,21306.0,39.0,234.0,64.0,39.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,-2058.0,-4.0,-3324.0,1.0,0.0,0.0
