,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,37578.0,40585.0,55.0,401.0,56.0,28.0,2.0,0.0,0.0,0.0,22.0,23.0,16.0,37890.0,46044.0,60.0,409.0,112.0,56.0,0.0,2.0,0.0,0.0,23.0,22.0,10.0,-5459.0,-5.0,-312.0,-2.0,0.0,0.0
1,0.0,29783.0,35206.0,51.0,348.0,62.0,29.0,1.0,0.0,0.0,0.0,13.0,14.0,11.0,33160.0,37457.0,53.0,377.0,77.0,34.0,2.0,2.0,1.0,0.0,14.0,13.0,9.0,-2251.0,-2.0,-3377.0,-2.0,0.0,-1.0
2,0.0,38372.0,41143.0,57.0,356.0,86.0,33.0,2.0,1.0,1.0,0.0,27.0,19.0,25.0,34039.0,37671.0,52.0,362.0,86.0,434.0,1.0,2.0,0.0,0.0,19.0,27.0,20.0,3472.0,5.0,4333.0,-1.0,0.0,1.0
3,0.0,30532.0,34418.0,50.0,327.0,68.0,41.0,0.0,1.0,1.0,0.0,18.0,16.0,15.0,32901.0,37881.0,53.0,349.0,114.0,67.0,1.0,2.0,0.0,0.0,16.0,18.0,16.0,-3463.0,-3.0,-2369.0,-1.0,0.0,1.0
4,1.0,34426.0,37337.0,53.0,289.0,58.0,24.0,4.0,2.0,1.0,0.0,20.0,12.0,38.0,32416.0,36720.0,52.0,353.0,102.0,35.0,1.0,0.0,0.0,0.0,12.0,20.0,11.0,617.0,1.0,2010.0,2.0,0.0,1.0
5,0.0,28189.0,30072.0,45.0,267.0,72.0,11.0,2.0,0.0,0.0,0.0,8.0,29.0,7.0,40885.0,44490.0,58.0,335.0,120.0,257.0,5.0,2.0,1.0,0.0,29.0,8.0,25.0,-14418.0,-13.0,-12696.0,-2.0,0.0,-1.0
6,0.0,36971.0,40368.0,55.0,360.0,99.0,32.0,2.0,1.0,0.0,0.0,23.0,14.0,26.0,33079.0,36659.0,53.0,332.0,96.0,33.0,2.0,1.0,2.0,0.0,14.0,23.0,15.0,3709.0,2.0,3892.0,0.0,0.0,-2.0
7,1.0,31856.0,37990.0,53.0,349.0,106.0,39.0,1.0,1.0,0.0,0.0,12.0,16.0,13.0,34865.0,39978.0,55.0,380.0,106.0,35.0,4.0,2.0,2.0,0.0,16.0,12.0,19.0,-1988.0,-2.0,-3009.0,-1.0,0.0,-2.0
8,1.0,36139.0,40506.0,55.0,387.0,136.0,29.0,2.0,2.0,0.0,0.0,18.0,26.0,13.0,41981.0,43901.0,57.0,376.0,108.0,58.0,4.0,0.0,1.0,0.0,26.0,18.0,37.0,-3395.0,-2.0,-5842.0,2.0,0.0,-1.0
9,1.0,30547.0,36467.0,53.0,328.0,82.0,34.0,2.0,2.0,1.0,0.0,11.0,17.0,17.0,37069.0,40727.0,56.0,418.0,100.0,95.0,2.0,0.0,1.0,0.0,17.0,11.0,13.0,-4260.0,-3.0,-6522.0,2.0,0.0,0.0
