,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,17607.0,19840.0,36.0,199.0,44.0,9.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,16550.0,19149.0,36.0,195.0,52.0,15.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,691.0,0.0,1057.0,0.0,0.0,0.0
1,0.0,15616.0,16656.0,33.0,161.0,28.0,11.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,15219.0,17004.0,34.0,160.0,28.0,15.0,0.0,1.0,0.0,0.0,7.0,6.0,3.0,-348.0,-1.0,397.0,-1.0,0.0,0.0
2,0.0,16282.0,18041.0,35.0,189.0,44.0,14.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,15350.0,17676.0,34.0,189.0,48.0,251.0,0.0,1.0,0.0,0.0,4.0,6.0,1.0,365.0,1.0,932.0,-1.0,0.0,0.0
3,0.0,15732.0,15966.0,32.0,156.0,32.0,13.0,0.0,1.0,0.0,0.0,9.0,6.0,8.0,15241.0,17106.0,35.0,171.0,60.0,27.0,0.0,0.0,0.0,0.0,6.0,9.0,5.0,-1140.0,-3.0,491.0,1.0,0.0,0.0
4,1.0,13875.0,16226.0,33.0,144.0,40.0,9.0,0.0,1.0,0.0,0.0,4.0,4.0,6.0,15016.0,18325.0,35.0,191.0,48.0,11.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,-2099.0,-2.0,-1141.0,1.0,0.0,0.0
5,0.0,13427.0,13275.0,29.0,119.0,46.0,7.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,18171.0,19401.0,37.0,168.0,48.0,107.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,-6126.0,-8.0,-4744.0,0.0,0.0,0.0
6,0.0,16351.0,17280.0,34.0,179.0,51.0,8.0,0.0,1.0,0.0,0.0,6.0,5.0,6.0,15082.0,16646.0,32.0,192.0,47.0,13.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,634.0,2.0,1269.0,1.0,0.0,0.0
7,1.0,14222.0,17652.0,33.0,164.0,48.0,14.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,16024.0,19589.0,36.0,186.0,60.0,13.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,-1937.0,-3.0,-1802.0,-1.0,0.0,0.0
8,1.0,16158.0,17955.0,35.0,187.0,72.0,11.0,0.0,1.0,0.0,0.0,3.0,10.0,2.0,18292.0,18368.0,36.0,182.0,56.0,20.0,0.0,0.0,0.0,0.0,10.0,3.0,12.0,-413.0,-1.0,-2134.0,1.0,0.0,0.0
9,1.0,13383.0,16593.0,33.0,172.0,48.0,8.0,0.0,1.0,0.0,0.0,2.0,6.0,1.0,16630.0,18935.0,35.0,213.0,56.0,35.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,-2342.0,-2.0,-3247.0,1.0,0.0,0.0
