,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,50018.0,53954.0,64.0,476.0,76.0,41.0,4.0,0.0,1.0,0.0,29.0,38.0,24.0,51196.0,60930.0,69.0,490.0,158.0,78.0,2.0,3.0,0.0,0.0,38.0,29.0,28.0,-6976.0,-5.0,-1178.0,-3.0,0.0,1.0
1,0.0,43873.0,49434.0,62.0,423.0,86.0,43.0,4.0,0.0,0.0,0.0,25.0,20.0,30.0,42826.0,47568.0,61.0,455.0,107.0,50.0,5.0,3.0,1.0,0.0,20.0,25.0,12.0,1866.0,1.0,1047.0,-3.0,0.0,-1.0
2,0.0,50668.0,57479.0,66.0,418.0,122.0,44.0,3.0,1.0,1.0,0.0,35.0,31.0,38.0,49100.0,53761.0,66.0,460.0,126.0,465.0,4.0,3.0,0.0,0.0,31.0,35.0,39.0,3718.0,0.0,1568.0,-2.0,0.0,1.0
3,0.0,40779.0,45614.0,59.0,403.0,87.0,68.0,2.0,1.0,1.0,0.0,24.0,25.0,27.0,45649.0,52640.0,64.0,435.0,146.0,101.0,3.0,3.0,0.0,0.0,25.0,24.0,30.0,-7026.0,-5.0,-4870.0,-2.0,0.0,1.0
4,0.0,48088.0,54853.0,64.0,435.0,139.0,49.0,4.0,2.0,0.0,1.0,30.0,24.0,35.0,46716.0,52233.0,64.0,417.0,128.0,42.0,4.0,1.0,2.0,0.0,24.0,30.0,34.0,2620.0,0.0,1372.0,1.0,1.0,-2.0
5,1.0,43874.0,51955.0,64.0,458.0,141.0,57.0,3.0,1.0,0.0,0.0,20.0,19.0,22.0,44052.0,50049.0,62.0,495.0,126.0,44.0,5.0,3.0,2.0,0.0,19.0,20.0,20.0,1906.0,2.0,-178.0,-2.0,0.0,-2.0
6,1.0,52921.0,61553.0,69.0,502.0,208.0,37.0,4.0,3.0,0.0,1.0,27.0,30.0,28.0,49578.0,52521.0,64.0,460.0,128.0,96.0,5.0,1.0,1.0,0.0,30.0,27.0,46.0,9032.0,5.0,3343.0,2.0,1.0,-1.0
7,1.0,43188.0,49733.0,62.0,407.0,109.0,46.0,6.0,2.0,1.0,0.0,22.0,25.0,36.0,47052.0,51079.0,62.0,493.0,140.0,142.0,2.0,1.0,1.0,0.0,25.0,22.0,20.0,-1346.0,0.0,-3864.0,1.0,0.0,0.0
8,0.0,48256.0,55687.0,66.0,504.0,119.0,54.0,5.0,1.0,1.0,0.0,28.0,27.0,34.0,51163.0,59707.0,69.0,567.0,171.0,57.0,3.0,3.0,1.0,1.0,27.0,28.0,29.0,-4020.0,-3.0,-2907.0,-2.0,-1.0,0.0
9,0.0,47161.0,49802.0,62.0,378.0,108.0,28.0,5.0,1.0,1.0,0.0,34.0,39.0,29.0,48476.0,53098.0,64.0,393.0,64.0,593.0,1.0,1.0,0.0,0.0,39.0,34.0,46.0,-3296.0,-2.0,-1315.0,0.0,0.0,1.0
