,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,5862.0,5465.0,17.0,53.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5826.0,5802.0,18.0,55.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.0,-1.0,36.0,0.0,0.0,0.0
1,0.0,6105.0,4781.0,16.0,35.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5751.0,4754.0,15.0,38.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,1.0,354.0,0.0,0.0,0.0
2,0.0,6394.0,5081.0,16.0,38.0,20.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6066.0,5217.0,16.0,59.0,16.0,23.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-136.0,0.0,328.0,0.0,0.0,0.0
3,0.0,6094.0,5118.0,16.0,53.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5866.0,4749.0,14.0,55.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,369.0,2.0,228.0,0.0,0.0,0.0
4,1.0,5339.0,4770.0,16.0,46.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6218.0,5245.0,17.0,53.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-475.0,-1.0,-879.0,0.0,0.0,0.0
5,0.0,5633.0,4687.0,15.0,46.0,20.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6242.0,5378.0,17.0,43.0,16.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,-691.0,-2.0,-609.0,0.0,0.0,0.0
6,0.0,6532.0,5404.0,17.0,60.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6200.0,5359.0,18.0,58.0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,45.0,-1.0,332.0,0.0,0.0,0.0
7,1.0,5342.0,5190.0,17.0,44.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6014.0,5222.0,16.0,51.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,1.0,-672.0,0.0,0.0,0.0
8,1.0,5576.0,4925.0,16.0,57.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7057.0,5304.0,17.0,56.0,20.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,-379.0,-1.0,-1481.0,0.0,0.0,0.0
9,1.0,5529.0,5173.0,16.0,59.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6078.0,5101.0,16.0,59.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,-549.0,0.0,0.0,0.0
