,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,7700.0,7993.0,22.0,87.0,24.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7113.0,7726.0,21.0,81.0,28.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,267.0,1.0,587.0,0.0,0.0,0.0
1,0.0,7268.0,6893.0,20.0,59.0,16.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,7077.0,6559.0,18.0,60.0,20.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,334.0,2.0,191.0,0.0,0.0,0.0
2,0.0,7814.0,7380.0,21.0,70.0,24.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7257.0,7401.0,21.0,75.0,24.0,64.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,-21.0,0.0,557.0,0.0,0.0,0.0
3,0.0,7316.0,6944.0,20.0,75.0,15.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7389.0,6965.0,19.0,75.0,24.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-21.0,1.0,-73.0,0.0,0.0,0.0
4,1.0,6890.0,6886.0,20.0,60.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7417.0,7227.0,20.0,72.0,20.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-341.0,0.0,-527.0,0.0,0.0,0.0
5,0.0,6667.0,6000.0,17.0,61.0,22.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7512.0,7408.0,20.0,65.0,24.0,48.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,-1408.0,-3.0,-845.0,0.0,0.0,0.0
6,0.0,7581.0,6905.0,20.0,77.0,24.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7508.0,7439.0,20.0,87.0,24.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-534.0,0.0,73.0,0.0,0.0,0.0
7,1.0,6370.0,7473.0,20.0,63.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7326.0,7685.0,21.0,71.0,28.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-212.0,-1.0,-956.0,0.0,0.0,0.0
8,1.0,7211.0,7587.0,22.0,92.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8547.0,7003.0,20.0,71.0,26.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,584.0,2.0,-1336.0,0.0,0.0,0.0
9,1.0,6645.0,6866.0,21.0,77.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7534.0,7618.0,21.0,87.0,24.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-752.0,0.0,-889.0,0.0,0.0,0.0
10,0.0,8104.0,7535.0,22.0,83.0,20.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7511.0,6737.0,19.0,91.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,798.0,3.0,593.0,0.0,0.0,0.0
11,0.0,7415.0,7020.0,19.0,69.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8054.0,7444.0,20.0,81.0,20.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-424.0,-1.0,-639.0,0.0,0.0,0.0
12,0.0,7678.0,6683.0,19.0,55.0,24.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7670.0,7339.0,20.0,71.0,24.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,-656.0,-1.0,8.0,0.0,0.0,0.0
13,0.0,6916.0,7321.0,19.0,59.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7422.0,7540.0,22.0,64.0,18.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-219.0,-3.0,-506.0,0.0,0.0,0.0
14,0.0,6900.0,7171.0,20.0,49.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7793.0,7187.0,20.0,83.0,21.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,-16.0,0.0,-893.0,0.0,0.0,0.0
15,1.0,9190.0,7538.0,21.0,79.0,24.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,7138.0,6973.0,20.0,72.0,28.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,565.0,1.0,2052.0,0.0,0.0,0.0
16,0.0,7508.0,7033.0,19.0,66.0,28.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7238.0,7343.0,21.0,63.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-310.0,-2.0,270.0,0.0,0.0,0.0
17,1.0,7821.0,7441.0,20.0,68.0,28.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,7610.0,7124.0,20.0,63.0,28.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,317.0,0.0,211.0,0.0,0.0,0.0
18,1.0,7446.0,7220.0,21.0,78.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6618.0,6517.0,19.0,79.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,2.0,828.0,0.0,0.0,0.0
19,0.0,8517.0,7381.0,21.0,100.0,24.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7062.0,6999.0,20.0,69.0,22.0,41.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,382.0,1.0,1455.0,0.0,0.0,0.0
20,1.0,7561.0,5688.0,17.0,55.0,23.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,8402.0,6482.0,19.0,55.0,12.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,-794.0,-2.0,-841.0,0.0,0.0,0.0
21,0.0,7597.0,8079.0,22.0,78.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7662.0,7347.0,20.0,70.0,24.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,732.0,2.0,-65.0,0.0,0.0,0.0
22,0.0,7374.0,7390.0,19.0,63.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7817.0,7012.0,19.0,50.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,378.0,0.0,-443.0,0.0,0.0,0.0
23,1.0,8473.0,7997.0,21.0,77.0,24.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,7074.0,6725.0,20.0,80.0,20.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1272.0,1.0,1399.0,0.0,0.0,0.0
24,1.0,7154.0,6811.0,20.0,75.0,20.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7244.0,6779.0,19.0,68.0,16.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,32.0,1.0,-90.0,0.0,0.0,0.0
25,0.0,7323.0,7372.0,20.0,71.0,24.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,7515.0,6122.0,18.0,62.0,16.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1250.0,2.0,-192.0,0.0,0.0,0.0
26,1.0,7723.0,6950.0,20.0,76.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6591.0,6961.0,21.0,79.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-11.0,-1.0,1132.0,0.0,0.0,0.0
