,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,33012.0,34760.0,50.0,341.0,56.0,25.0,1.0,0.0,0.0,0.0,21.0,17.0,16.0,30642.0,37058.0,52.0,341.0,96.0,39.0,0.0,1.0,0.0,0.0,17.0,21.0,7.0,-2298.0,-2.0,2370.0,-1.0,0.0,0.0
1,0.0,24391.0,29385.0,46.0,300.0,58.0,24.0,1.0,0.0,0.0,0.0,10.0,13.0,7.0,27689.0,31627.0,48.0,315.0,52.0,31.0,1.0,2.0,1.0,0.0,13.0,10.0,9.0,-2242.0,-2.0,-3298.0,-2.0,0.0,-1.0
2,0.0,31430.0,33537.0,49.0,328.0,60.0,25.0,2.0,1.0,0.0,0.0,19.0,14.0,15.0,28745.0,32404.0,49.0,316.0,72.0,404.0,0.0,1.0,0.0,0.0,14.0,19.0,14.0,1133.0,0.0,2685.0,0.0,0.0,0.0
3,0.0,25945.0,29272.0,45.0,305.0,52.0,29.0,0.0,1.0,0.0,0.0,15.0,12.0,12.0,28691.0,34043.0,51.0,319.0,104.0,54.0,0.0,1.0,0.0,0.0,12.0,15.0,13.0,-4771.0,-6.0,-2746.0,0.0,0.0,0.0
4,1.0,27216.0,30019.0,46.0,267.0,50.0,20.0,0.0,2.0,1.0,0.0,9.0,9.0,13.0,27989.0,32148.0,49.0,332.0,85.0,27.0,1.0,0.0,0.0,0.0,9.0,9.0,4.0,-2129.0,-3.0,-773.0,2.0,0.0,1.0
5,0.0,22735.0,23009.0,37.0,205.0,72.0,9.0,1.0,0.0,0.0,0.0,5.0,23.0,2.0,35227.0,37389.0,53.0,296.0,88.0,204.0,4.0,1.0,1.0,0.0,23.0,5.0,21.0,-14380.0,-16.0,-12492.0,-1.0,0.0,-1.0
6,0.0,30056.0,33680.0,50.0,331.0,83.0,26.0,0.0,1.0,0.0,0.0,16.0,10.0,18.0,27290.0,31116.0,47.0,305.0,84.0,29.0,2.0,1.0,1.0,0.0,10.0,16.0,10.0,2564.0,3.0,2766.0,0.0,0.0,-1.0
7,1.0,25456.0,30303.0,46.0,296.0,85.0,28.0,1.0,1.0,0.0,0.0,8.0,15.0,6.0,30019.0,34569.0,51.0,331.0,94.0,31.0,2.0,1.0,2.0,0.0,15.0,8.0,17.0,-4266.0,-5.0,-4563.0,0.0,0.0,-2.0
8,1.0,30994.0,34931.0,51.0,318.0,128.0,25.0,0.0,2.0,0.0,0.0,17.0,20.0,12.0,35081.0,35132.0,51.0,320.0,76.0,41.0,2.0,0.0,0.0,0.0,20.0,17.0,28.0,-201.0,0.0,-4087.0,2.0,0.0,0.0
9,1.0,24964.0,29950.0,48.0,275.0,72.0,20.0,1.0,2.0,1.0,0.0,8.0,14.0,13.0,30107.0,33636.0,50.0,359.0,80.0,74.0,1.0,0.0,0.0,0.0,14.0,8.0,10.0,-3686.0,-2.0,-5143.0,2.0,0.0,1.0
10,0.0,29677.0,33973.0,50.0,354.0,76.0,33.0,1.0,0.0,1.0,0.0,12.0,11.0,10.0,29305.0,34467.0,50.0,386.0,96.0,30.0,0.0,2.0,0.0,0.0,11.0,12.0,10.0,-494.0,0.0,372.0,-2.0,0.0,1.0
11,0.0,28735.0,32740.0,49.0,324.0,87.0,27.0,3.0,0.0,1.0,0.0,12.0,13.0,15.0,29687.0,34924.0,50.0,359.0,92.0,55.0,0.0,2.0,0.0,0.0,13.0,12.0,13.0,-2184.0,-1.0,-952.0,-2.0,0.0,1.0
12,0.0,30063.0,33235.0,49.0,286.0,76.0,20.0,0.0,1.0,0.0,0.0,20.0,18.0,15.0,28212.0,30205.0,47.0,278.0,48.0,403.0,0.0,0.0,0.0,0.0,18.0,20.0,14.0,3030.0,2.0,1851.0,1.0,0.0,0.0
13,0.0,27557.0,32441.0,49.0,284.0,88.0,18.0,3.0,2.0,1.0,0.0,14.0,17.0,4.0,30602.0,35858.0,52.0,291.0,59.0,42.0,0.0,0.0,0.0,0.0,17.0,14.0,16.0,-3417.0,-3.0,-3045.0,2.0,0.0,1.0
14,0.0,22551.0,28093.0,44.0,239.0,48.0,38.0,0.0,0.0,0.0,0.0,9.0,17.0,4.0,34002.0,37829.0,53.0,402.0,111.0,47.0,2.0,2.0,0.0,0.0,17.0,9.0,13.0,-9736.0,-9.0,-11451.0,-2.0,0.0,0.0
15,0.0,25618.0,31954.0,49.0,339.0,84.0,27.0,0.0,1.0,0.0,0.0,8.0,4.0,5.0,23401.0,30658.0,48.0,295.0,80.0,18.0,1.0,1.0,1.0,0.0,4.0,8.0,3.0,1296.0,1.0,2217.0,0.0,0.0,-1.0
16,1.0,30803.0,34727.0,51.0,342.0,90.0,21.0,2.0,1.0,0.0,0.0,18.0,12.0,15.0,27106.0,32142.0,49.0,273.0,101.0,22.0,0.0,0.0,0.0,0.0,12.0,18.0,9.0,2585.0,2.0,3697.0,1.0,0.0,0.0
17,1.0,28460.0,32787.0,49.0,304.0,84.0,37.0,1.0,1.0,1.0,0.0,13.0,14.0,9.0,26110.0,29573.0,46.0,298.0,64.0,61.0,0.0,0.0,0.0,0.0,14.0,13.0,14.0,3214.0,3.0,2350.0,1.0,0.0,1.0
18,0.0,26246.0,31399.0,49.0,362.0,112.0,45.0,1.0,2.0,0.0,0.0,7.0,14.0,10.0,30020.0,33829.0,50.0,344.0,57.0,295.0,1.0,0.0,1.0,0.0,14.0,7.0,15.0,-2430.0,-1.0,-3774.0,2.0,0.0,-1.0
19,1.0,33713.0,29361.0,47.0,283.0,67.0,28.0,3.0,2.0,0.0,0.0,22.0,21.0,19.0,31206.0,29959.0,48.0,229.0,59.0,52.0,1.0,0.0,0.0,0.0,21.0,22.0,22.0,-598.0,-1.0,2507.0,2.0,0.0,0.0
20,0.0,26611.0,30974.0,48.0,295.0,77.0,27.0,2.0,1.0,0.0,0.0,9.0,11.0,10.0,29590.0,35338.0,51.0,356.0,99.0,28.0,0.0,1.0,1.0,0.0,11.0,9.0,8.0,-4364.0,-3.0,-2979.0,0.0,0.0,-1.0
21,0.0,28314.0,32385.0,49.0,233.0,66.0,18.0,2.0,1.0,0.0,0.0,15.0,15.0,14.0,30155.0,32014.0,48.0,264.0,63.0,26.0,1.0,1.0,1.0,0.0,15.0,15.0,17.0,371.0,1.0,-1841.0,0.0,0.0,-1.0
22,1.0,33549.0,34294.0,50.0,336.0,56.0,32.0,3.0,1.0,1.0,0.0,25.0,12.0,20.0,28948.0,31376.0,47.0,306.0,68.0,29.0,1.0,0.0,0.0,0.0,12.0,25.0,13.0,2918.0,3.0,4601.0,1.0,0.0,1.0
23,1.0,30356.0,33342.0,50.0,290.0,78.0,26.0,0.0,1.0,0.0,0.0,17.0,8.0,19.0,24200.0,27034.0,44.0,259.0,43.0,25.0,0.0,1.0,0.0,0.0,8.0,17.0,9.0,6308.0,6.0,6156.0,0.0,0.0,0.0
24,0.0,26377.0,32212.0,49.0,282.0,80.0,17.0,1.0,1.0,1.0,0.0,10.0,18.0,4.0,29950.0,34112.0,50.0,357.0,80.0,28.0,1.0,1.0,0.0,0.0,18.0,10.0,13.0,-1900.0,-1.0,-3573.0,0.0,0.0,1.0
25,1.0,32094.0,35288.0,51.0,353.0,84.0,29.0,2.0,2.0,1.0,0.0,19.0,11.0,18.0,27194.0,31221.0,47.0,325.0,66.0,31.0,1.0,0.0,0.0,0.0,11.0,19.0,9.0,4067.0,4.0,4900.0,2.0,0.0,1.0
26,0.0,27585.0,31973.0,49.0,267.0,52.0,21.0,0.0,0.0,2.0,0.0,15.0,15.0,10.0,30409.0,33459.0,50.0,310.0,70.0,50.0,1.0,0.0,0.0,0.0,15.0,15.0,14.0,-1486.0,-1.0,-2824.0,0.0,0.0,2.0
27,0.0,30599.0,32782.0,49.0,306.0,82.0,104.0,0.0,1.0,0.0,0.0,17.0,20.0,18.0,34563.0,34011.0,50.0,367.0,68.0,31.0,1.0,1.0,1.0,0.0,20.0,17.0,16.0,-1229.0,-1.0,-3964.0,0.0,0.0,-1.0
28,0.0,28597.0,31301.0,48.0,245.0,92.0,66.0,1.0,2.0,0.0,0.0,12.0,22.0,15.0,32610.0,35989.0,51.0,357.0,59.0,59.0,1.0,0.0,1.0,0.0,22.0,12.0,19.0,-4688.0,-3.0,-4013.0,2.0,0.0,-1.0
29,1.0,28475.0,35020.0,51.0,347.0,62.0,29.0,0.0,1.0,0.0,0.0,17.0,19.0,13.0,33789.0,36533.0,52.0,375.0,73.0,97.0,2.0,1.0,1.0,0.0,19.0,17.0,14.0,-1513.0,-1.0,-5314.0,0.0,0.0,-1.0
30,0.0,28227.0,30256.0,48.0,310.0,91.0,21.0,1.0,1.0,0.0,0.0,14.0,19.0,8.0,30168.0,33382.0,50.0,284.0,60.0,50.0,0.0,0.0,1.0,0.0,19.0,14.0,15.0,-3126.0,-2.0,-1941.0,1.0,0.0,-1.0
31,0.0,27244.0,30475.0,47.0,332.0,72.0,28.0,0.0,1.0,1.0,0.0,14.0,8.0,13.0,26770.0,33015.0,50.0,316.0,100.0,164.0,0.0,1.0,0.0,0.0,8.0,14.0,11.0,-2540.0,-3.0,474.0,0.0,0.0,1.0
32,0.0,31914.0,34707.0,50.0,288.0,83.0,13.0,4.0,0.0,1.0,0.0,14.0,15.0,17.0,31615.0,32633.0,50.0,321.0,84.0,24.0,3.0,2.0,0.0,0.0,15.0,14.0,15.0,2074.0,0.0,299.0,-2.0,0.0,1.0
33,0.0,26776.0,31971.0,48.0,268.0,62.0,67.0,0.0,0.0,0.0,0.0,14.0,21.0,12.0,33511.0,35444.0,52.0,373.0,110.0,26.0,1.0,2.0,1.0,0.0,21.0,14.0,15.0,-3473.0,-4.0,-6735.0,-2.0,0.0,-1.0
34,0.0,26613.0,31331.0,47.0,350.0,57.0,180.0,1.0,1.0,0.0,0.0,11.0,11.0,10.0,31175.0,34992.0,51.0,331.0,112.0,23.0,1.0,0.0,1.0,0.0,11.0,11.0,8.0,-3661.0,-4.0,-4562.0,1.0,0.0,-1.0
35,0.0,27977.0,31761.0,48.0,298.0,72.0,30.0,0.0,1.0,0.0,0.0,15.0,12.0,11.0,30185.0,33694.0,50.0,327.0,85.0,206.0,1.0,1.0,1.0,0.0,12.0,15.0,11.0,-1933.0,-2.0,-2208.0,0.0,0.0,-1.0
36,0.0,28357.0,30572.0,46.0,294.0,76.0,30.0,1.0,0.0,0.0,0.0,13.0,27.0,10.0,34341.0,35223.0,51.0,308.0,72.0,21.0,0.0,2.0,1.0,0.0,27.0,13.0,17.0,-4651.0,-5.0,-5984.0,-2.0,0.0,-1.0
37,0.0,27230.0,29329.0,45.0,322.0,52.0,46.0,0.0,1.0,0.0,0.0,14.0,12.0,16.0,28179.0,31750.0,48.0,293.0,76.0,44.0,1.0,0.0,1.0,0.0,12.0,14.0,13.0,-2421.0,-3.0,-949.0,1.0,0.0,-1.0
38,1.0,35774.0,37496.0,54.0,329.0,87.0,23.0,2.0,2.0,0.0,0.0,27.0,18.0,22.0,32832.0,31798.0,47.0,310.0,52.0,100.0,2.0,0.0,1.0,0.0,18.0,27.0,21.0,5698.0,7.0,2942.0,2.0,0.0,-1.0
39,1.0,31831.0,36433.0,52.0,402.0,78.0,30.0,1.0,0.0,1.0,0.0,14.0,11.0,13.0,27734.0,32849.0,50.0,313.0,80.0,21.0,0.0,2.0,0.0,0.0,11.0,14.0,16.0,3584.0,2.0,4097.0,-2.0,0.0,1.0
40,1.0,29113.0,33146.0,50.0,360.0,84.0,71.0,2.0,2.0,0.0,0.0,13.0,17.0,12.0,32478.0,37073.0,53.0,366.0,94.0,69.0,1.0,0.0,0.0,0.0,17.0,13.0,18.0,-3927.0,-3.0,-3365.0,2.0,0.0,0.0
41,1.0,26821.0,29458.0,45.0,333.0,68.0,20.0,2.0,1.0,0.0,0.0,7.0,16.0,6.0,30164.0,33329.0,49.0,308.0,84.0,78.0,2.0,1.0,1.0,0.0,16.0,7.0,18.0,-3871.0,-4.0,-3343.0,0.0,0.0,-1.0
42,1.0,30152.0,35229.0,50.0,302.0,108.0,20.0,1.0,2.0,1.0,0.0,13.0,14.0,13.0,32199.0,36750.0,52.0,379.0,96.0,18.0,0.0,0.0,0.0,0.0,14.0,13.0,12.0,-1521.0,-2.0,-2047.0,2.0,0.0,1.0
43,0.0,30626.0,34388.0,50.0,369.0,72.0,31.0,1.0,1.0,0.0,0.0,17.0,17.0,13.0,31685.0,34888.0,52.0,331.0,72.0,38.0,1.0,1.0,1.0,0.0,17.0,17.0,19.0,-500.0,-2.0,-1059.0,0.0,0.0,-1.0
44,1.0,31873.0,38422.0,54.0,331.0,84.0,25.0,1.0,1.0,0.0,0.0,24.0,13.0,21.0,30993.0,33751.0,50.0,397.0,60.0,23.0,1.0,0.0,1.0,0.0,13.0,24.0,9.0,4671.0,4.0,880.0,1.0,0.0,-1.0
