,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,15886.0,17403.0,34.0,172.0,40.0,7.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,13732.0,15720.0,32.0,168.0,48.0,12.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,1683.0,2.0,2154.0,0.0,0.0,0.0
1,0.0,13003.0,13995.0,29.0,132.0,28.0,8.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,13723.0,15370.0,32.0,142.0,28.0,11.0,0.0,1.0,0.0,0.0,6.0,6.0,3.0,-1375.0,-3.0,-720.0,-1.0,0.0,0.0
2,0.0,13931.0,15737.0,32.0,167.0,44.0,10.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13565.0,15438.0,32.0,162.0,48.0,213.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,299.0,0.0,366.0,-1.0,0.0,0.0
3,0.0,13936.0,13397.0,29.0,134.0,24.0,9.0,0.0,1.0,0.0,0.0,6.0,4.0,3.0,13659.0,14569.0,31.0,142.0,44.0,22.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,-1172.0,-2.0,277.0,1.0,0.0,0.0
4,1.0,12235.0,14277.0,29.0,127.0,32.0,8.0,0.0,1.0,0.0,0.0,3.0,3.0,6.0,13722.0,16901.0,33.0,176.0,44.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,-2624.0,-4.0,-1487.0,1.0,0.0,0.0
5,0.0,12123.0,11395.0,26.0,99.0,42.0,7.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,16250.0,17199.0,33.0,148.0,40.0,92.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,-5804.0,-7.0,-4127.0,0.0,0.0,0.0
6,0.0,14149.0,14854.0,31.0,151.0,47.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,13724.0,14991.0,32.0,167.0,44.0,11.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,-137.0,-1.0,425.0,0.0,0.0,0.0
7,1.0,12747.0,15589.0,33.0,138.0,44.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,13458.0,16657.0,33.0,165.0,48.0,10.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,-1068.0,0.0,-711.0,-1.0,0.0,0.0
8,1.0,13295.0,15548.0,32.0,162.0,68.0,9.0,0.0,1.0,0.0,0.0,3.0,9.0,2.0,16779.0,16726.0,34.0,170.0,46.0,14.0,0.0,0.0,0.0,0.0,9.0,3.0,11.0,-1178.0,-2.0,-3484.0,1.0,0.0,0.0
9,1.0,12250.0,15029.0,31.0,153.0,44.0,8.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,14962.0,16708.0,34.0,182.0,48.0,30.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,-1679.0,-3.0,-2712.0,1.0,0.0,0.0
10,0.0,13282.0,15310.0,32.0,178.0,44.0,12.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,13387.0,15322.0,32.0,203.0,44.0,9.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,-12.0,0.0,-105.0,-1.0,0.0,0.0
11,0.0,12868.0,14764.0,30.0,147.0,52.0,10.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,14639.0,14710.0,30.0,171.0,40.0,12.0,0.0,1.0,0.0,0.0,7.0,3.0,8.0,54.0,0.0,-1771.0,-1.0,0.0,0.0
12,0.0,15383.0,14808.0,31.0,133.0,32.0,7.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,14161.0,14249.0,31.0,127.0,36.0,205.0,0.0,0.0,0.0,0.0,9.0,7.0,9.0,559.0,0.0,1222.0,0.0,0.0,0.0
13,0.0,12020.0,15353.0,31.0,127.0,44.0,5.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,13269.0,15637.0,31.0,121.0,34.0,10.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,-284.0,0.0,-1249.0,1.0,0.0,0.0
14,0.0,12741.0,14745.0,31.0,109.0,32.0,10.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,15694.0,16782.0,33.0,177.0,56.0,11.0,0.0,0.0,0.0,0.0,7.0,5.0,6.0,-2037.0,-2.0,-2953.0,0.0,0.0,0.0
15,1.0,17540.0,16861.0,34.0,186.0,56.0,9.0,0.0,1.0,0.0,0.0,7.0,1.0,3.0,10951.0,11272.0,27.0,115.0,48.0,10.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,5589.0,7.0,6589.0,1.0,0.0,0.0
16,0.0,13695.0,14765.0,31.0,163.0,40.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,12012.0,14632.0,30.0,137.0,48.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,133.0,1.0,1683.0,0.0,0.0,0.0
17,1.0,14776.0,16454.0,32.0,169.0,45.0,6.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,14267.0,14536.0,30.0,134.0,53.0,12.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,1918.0,2.0,509.0,0.0,0.0,0.0
