,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,9670.0,10532.0,25.0,111.0,24.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,8380.0,9783.0,23.0,109.0,30.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,749.0,2.0,1290.0,0.0,0.0,0.0
1,0.0,9804.0,9121.0,22.0,79.0,16.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,8193.0,8663.0,22.0,72.0,20.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,458.0,0.0,1611.0,0.0,0.0,0.0
2,0.0,9430.0,9436.0,23.0,92.0,24.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,8499.0,9397.0,23.0,101.0,28.0,99.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,39.0,0.0,931.0,0.0,0.0,0.0
3,0.0,8800.0,8806.0,23.0,95.0,15.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9034.0,9400.0,25.0,98.0,31.0,12.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,-594.0,-2.0,-234.0,0.0,0.0,0.0
4,1.0,7899.0,8402.0,21.0,75.0,24.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,8590.0,9591.0,24.0,96.0,24.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1189.0,-3.0,-691.0,0.0,0.0,0.0
5,0.0,7623.0,7292.0,20.0,76.0,26.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9939.0,10054.0,25.0,86.0,28.0,70.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,-2762.0,-5.0,-2316.0,0.0,0.0,0.0
6,0.0,9425.0,8641.0,22.0,90.0,27.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,8815.0,9432.0,23.0,113.0,28.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-791.0,-1.0,610.0,0.0,0.0,0.0
7,1.0,7478.0,9068.0,24.0,81.0,32.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8687.0,10173.0,26.0,100.0,35.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1105.0,-2.0,-1209.0,0.0,0.0,0.0
8,1.0,8676.0,9371.0,23.0,106.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10463.0,9521.0,23.0,105.0,28.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,-150.0,0.0,-1787.0,0.0,0.0,0.0
9,1.0,8555.0,8814.0,23.0,92.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9696.0,9538.0,25.0,103.0,32.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-724.0,-2.0,-1141.0,0.0,0.0,0.0
