,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff
0,0.0,34962.0,37157.0,54.0,362.0,56.0,26.0,1.0,0.0,0.0,0.0,21.0,19.0,16.0,33185.0,40218.0,55.0,363.0,96.0,47.0,0.0,2.0,0.0,0.0,19.0,21.0,7.0,-3061.0,-1.0,1777.0,-2.0,0.0,0.0
1,0.0,26820.0,31687.0,47.0,312.0,62.0,27.0,1.0,0.0,0.0,0.0,11.0,13.0,9.0,29328.0,33186.0,49.0,334.0,52.0,32.0,1.0,2.0,1.0,0.0,13.0,11.0,9.0,-1499.0,-2.0,-2508.0,-2.0,0.0,-1.0
2,0.0,32854.0,35093.0,52.0,332.0,72.0,29.0,2.0,1.0,0.0,0.0,21.0,16.0,19.0,31271.0,34294.0,51.0,329.0,72.0,411.0,0.0,2.0,0.0,0.0,16.0,21.0,15.0,799.0,1.0,1583.0,-1.0,0.0,0.0
3,0.0,27955.0,32052.0,49.0,317.0,62.0,38.0,0.0,1.0,0.0,0.0,15.0,15.0,12.0,29878.0,35571.0,52.0,336.0,108.0,59.0,1.0,1.0,0.0,0.0,15.0,15.0,14.0,-3519.0,-3.0,-1923.0,0.0,0.0,0.0
4,1.0,29040.0,31581.0,48.0,275.0,54.0,23.0,3.0,2.0,1.0,0.0,12.0,10.0,18.0,29218.0,33761.0,50.0,344.0,89.0,29.0,1.0,0.0,0.0,0.0,10.0,12.0,5.0,-2180.0,-2.0,-178.0,2.0,0.0,1.0
5,0.0,24527.0,25746.0,41.0,235.0,72.0,9.0,1.0,0.0,0.0,0.0,6.0,26.0,3.0,36608.0,39060.0,55.0,298.0,108.0,236.0,5.0,1.0,1.0,0.0,26.0,6.0,24.0,-13314.0,-14.0,-12081.0,-1.0,0.0,-1.0
6,0.0,33002.0,37147.0,52.0,349.0,99.0,26.0,1.0,1.0,0.0,0.0,18.0,11.0,19.0,28311.0,32029.0,48.0,316.0,88.0,30.0,2.0,1.0,2.0,0.0,11.0,18.0,13.0,5118.0,4.0,4691.0,0.0,0.0,-2.0
7,1.0,27665.0,32877.0,50.0,314.0,93.0,32.0,1.0,1.0,0.0,0.0,9.0,15.0,8.0,31141.0,36098.0,51.0,347.0,102.0,32.0,2.0,1.0,2.0,0.0,15.0,9.0,17.0,-3221.0,-1.0,-3476.0,0.0,0.0,-2.0
8,1.0,33465.0,37381.0,53.0,352.0,132.0,26.0,0.0,2.0,0.0,0.0,17.0,22.0,12.0,36668.0,36999.0,53.0,336.0,84.0,45.0,3.0,0.0,1.0,0.0,22.0,17.0,32.0,382.0,0.0,-3203.0,2.0,0.0,-1.0
9,1.0,27199.0,32774.0,48.0,297.0,80.0,25.0,1.0,2.0,1.0,0.0,9.0,15.0,13.0,32455.0,36891.0,52.0,387.0,100.0,80.0,1.0,0.0,0.0,0.0,15.0,9.0,11.0,-4117.0,-4.0,-5256.0,2.0,0.0,1.0
