,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,52527.0,62346.0,71.0,461.0,183.0,60.0,7.0,1.0,3.0,1.0,0.0,30.0,21.0,28.0,1.0,0.0,0.0,0.0,0.0,43073.0,53102.0,64.0,524.0,64.0,281.0,0.0,0.0,1.0,0.0,0.0,21.0,30.0,22.0,0.0,1.0,0.0,0.0,0.0,9244.0,7.0,9454.0,2.0,0.0,1.0,7.0,1.0
1,1.0,49218.0,57516.0,67.0,405.0,72.0,35.0,4.0,0.0,2.0,0.0,0.0,33.0,28.0,53.0,0.0,1.0,0.0,0.0,0.0,49054.0,53630.0,64.0,425.0,165.0,33.0,5.0,0.0,1.0,2.0,0.0,28.0,33.0,34.0,1.0,0.0,0.0,0.0,0.0,3886.0,3.0,164.0,1.0,0.0,-2.0,-1.0,0.0
2,0.0,50154.0,57488.0,67.0,625.0,150.0,177.0,7.0,0.0,2.0,0.0,0.0,22.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,51019.0,63382.0,71.0,729.0,162.0,68.0,1.0,0.0,2.0,1.0,1.0,15.0,22.0,10.0,1.0,1.0,1.0,0.0,0.0,-5894.0,-4.0,-865.0,0.0,-1.0,-1.0,6.0,0.0
3,0.0,50120.0,52553.0,64.0,479.0,141.0,186.0,4.0,0.0,1.0,2.0,0.0,32.0,31.0,39.0,1.0,0.0,0.0,0.0,0.0,57189.0,61082.0,70.0,535.0,146.0,81.0,2.0,0.0,3.0,0.0,1.0,31.0,32.0,40.0,0.0,1.0,1.0,0.0,0.0,-8529.0,-6.0,-7069.0,-2.0,-1.0,2.0,2.0,0.0
4,0.0,49153.0,56989.0,68.0,479.0,134.0,59.0,0.0,0.0,2.0,1.0,0.0,29.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,57084.0,56836.0,67.0,492.0,118.0,330.0,8.0,2.0,2.0,1.0,1.0,40.0,29.0,36.0,1.0,1.0,1.0,0.0,0.0,153.0,1.0,-7931.0,0.0,-1.0,0.0,-8.0,-2.0
5,1.0,56368.0,66318.0,73.0,465.0,91.0,84.0,7.0,1.0,2.0,0.0,1.0,44.0,29.0,58.0,0.0,0.0,1.0,0.0,0.0,50371.0,53464.0,64.0,474.0,132.0,72.0,5.0,0.0,2.0,2.0,0.0,29.0,44.0,24.0,1.0,1.0,0.0,0.0,0.0,12854.0,9.0,5997.0,0.0,1.0,-2.0,2.0,1.0
6,1.0,56756.0,66291.0,74.0,522.0,172.0,69.0,8.0,1.0,2.0,2.0,0.0,32.0,24.0,32.0,1.0,1.0,0.0,0.0,0.0,46531.0,60321.0,70.0,545.0,144.0,66.0,0.0,0.0,2.0,0.0,0.0,24.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,5970.0,4.0,10225.0,0.0,0.0,2.0,8.0,1.0
7,1.0,57179.0,64795.0,73.0,463.0,171.0,66.0,9.0,1.0,2.0,1.0,0.0,38.0,35.0,44.0,0.0,0.0,0.0,0.0,0.0,52744.0,62749.0,72.0,474.0,108.0,73.0,1.0,0.0,2.0,1.0,0.0,35.0,38.0,40.0,1.0,1.0,0.0,0.0,0.0,2046.0,1.0,4435.0,0.0,0.0,0.0,8.0,1.0
8,1.0,49847.0,60342.0,69.0,563.0,164.0,113.0,3.0,0.0,3.0,1.0,0.0,26.0,22.0,34.0,0.0,1.0,0.0,0.0,0.0,47723.0,56531.0,66.0,566.0,116.0,48.0,2.0,0.0,1.0,1.0,0.0,22.0,26.0,33.0,1.0,0.0,0.0,0.0,0.0,3811.0,3.0,2124.0,2.0,0.0,0.0,1.0,0.0
9,1.0,49991.0,60683.0,70.0,483.0,142.0,53.0,4.0,0.0,2.0,0.0,0.0,31.0,19.0,28.0,0.0,1.0,0.0,0.0,0.0,48464.0,56584.0,67.0,573.0,132.0,194.0,5.0,0.0,1.0,1.0,0.0,19.0,31.0,15.0,1.0,0.0,0.0,0.0,0.0,4099.0,3.0,1527.0,1.0,0.0,-1.0,-1.0,0.0
