,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,55328.0,65237.0,72.0,485.0,187.0,61.0,7.0,1.0,3.0,1.0,1.0,30.0,22.0,28.0,1.0,0.0,1.0,0.0,0.0,43949.0,53853.0,65.0,533.0,64.0,293.0,0.0,0.0,1.0,0.0,0.0,22.0,30.0,23.0,0.0,1.0,0.0,0.0,0.0,11384.0,7.0,11379.0,2.0,1.0,1.0,7.0,1.0
1,1.0,52549.0,61641.0,70.0,405.0,83.0,38.0,4.0,0.0,3.0,0.0,0.0,35.0,29.0,56.0,0.0,1.0,0.0,0.0,0.0,49996.0,54365.0,65.0,433.0,169.0,35.0,5.0,0.0,1.0,2.0,0.0,29.0,35.0,36.0,1.0,0.0,0.0,0.0,0.0,7276.0,5.0,2553.0,2.0,0.0,-2.0,-1.0,0.0
2,0.0,51422.0,58846.0,68.0,644.0,154.0,183.0,8.0,0.0,2.0,0.0,0.0,23.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,53291.0,65834.0,71.0,759.0,174.0,70.0,1.0,0.0,2.0,1.0,1.0,18.0,23.0,14.0,1.0,1.0,1.0,0.0,0.0,-6988.0,-3.0,-1869.0,0.0,-1.0,-1.0,7.0,0.0
3,0.0,49994.0,57693.0,68.0,489.0,134.0,69.0,1.0,0.0,2.0,1.0,0.0,29.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,61879.0,65553.0,72.0,516.0,122.0,337.0,8.0,2.0,2.0,1.0,1.0,40.0,29.0,36.0,1.0,1.0,1.0,0.0,0.0,-7860.0,-4.0,-11885.0,0.0,-1.0,0.0,-7.0,-2.0
4,1.0,57699.0,66530.0,74.0,526.0,172.0,70.0,9.0,3.0,2.0,2.0,0.0,36.0,25.0,43.0,1.0,1.0,0.0,0.0,0.0,50564.0,66234.0,73.0,578.0,144.0,66.0,0.0,0.0,2.0,0.0,0.0,25.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,296.0,1.0,7135.0,0.0,0.0,2.0,9.0,3.0
5,1.0,58303.0,65257.0,73.0,468.0,175.0,67.0,9.0,1.0,2.0,1.0,0.0,40.0,39.0,51.0,0.0,0.0,0.0,0.0,0.0,54973.0,66248.0,75.0,507.0,109.0,74.0,1.0,0.0,2.0,1.0,0.0,39.0,40.0,52.0,1.0,1.0,0.0,0.0,0.0,-991.0,-2.0,3330.0,0.0,0.0,0.0,8.0,1.0
6,1.0,51289.0,61008.0,69.0,571.0,164.0,120.0,3.0,0.0,3.0,1.0,0.0,26.0,23.0,34.0,0.0,1.0,0.0,0.0,0.0,52076.0,63901.0,71.0,596.0,120.0,50.0,2.0,0.0,1.0,1.0,0.0,23.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,-2893.0,-2.0,-787.0,2.0,0.0,0.0,1.0,0.0
7,1.0,53391.0,64886.0,72.0,495.0,143.0,54.0,4.0,0.0,2.0,0.0,0.0,32.0,19.0,29.0,0.0,1.0,0.0,0.0,0.0,51480.0,60272.0,69.0,599.0,140.0,204.0,5.0,0.0,1.0,1.0,0.0,19.0,32.0,15.0,1.0,0.0,0.0,0.0,0.0,4614.0,3.0,1911.0,1.0,0.0,-1.0,-1.0,0.0
8,1.0,61298.0,73606.0,78.0,521.0,174.0,82.0,6.0,0.0,3.0,2.0,1.0,42.0,23.0,48.0,1.0,0.0,1.0,0.0,0.0,48538.0,60623.0,70.0,540.0,111.0,49.0,1.0,0.0,1.0,0.0,0.0,23.0,42.0,33.0,0.0,1.0,0.0,0.0,0.0,12983.0,8.0,12760.0,2.0,1.0,2.0,5.0,0.0
9,1.0,57983.0,67400.0,74.0,541.0,150.0,65.0,6.0,0.0,1.0,2.0,1.0,30.0,31.0,44.0,1.0,0.0,1.0,0.0,0.0,50018.0,57767.0,68.0,489.0,180.0,59.0,1.0,0.0,3.0,0.0,0.0,31.0,30.0,32.0,0.0,1.0,0.0,0.0,0.0,9633.0,6.0,7965.0,-2.0,1.0,2.0,5.0,0.0
10,1.0,57739.0,66104.0,74.0,581.0,148.0,420.0,9.0,3.0,4.0,2.0,0.0,37.0,16.0,41.0,1.0,1.0,0.0,0.0,1.0,43433.0,56910.0,67.0,514.0,76.0,71.0,1.0,0.0,0.0,0.0,0.0,16.0,37.0,14.0,0.0,0.0,0.0,0.0,0.0,9194.0,7.0,14306.0,4.0,0.0,2.0,8.0,3.0
11,1.0,55619.0,66076.0,73.0,558.0,170.0,51.0,6.0,0.0,2.0,1.0,1.0,26.0,37.0,42.0,1.0,0.0,1.0,0.0,0.0,54286.0,60939.0,69.0,591.0,187.0,59.0,2.0,0.0,2.0,1.0,0.0,37.0,26.0,40.0,0.0,1.0,0.0,0.0,0.0,5137.0,4.0,1333.0,0.0,1.0,0.0,4.0,0.0
12,1.0,54561.0,59476.0,68.0,452.0,113.0,135.0,5.0,0.0,1.0,1.0,0.0,41.0,48.0,49.0,1.0,0.0,0.0,0.0,0.0,60343.0,64043.0,72.0,476.0,161.0,69.0,3.0,0.0,3.0,0.0,0.0,48.0,41.0,49.0,0.0,1.0,0.0,0.0,0.0,-4567.0,-4.0,-5782.0,-2.0,0.0,1.0,2.0,0.0
13,1.0,56968.0,63932.0,72.0,506.0,135.0,41.0,3.0,0.0,1.0,1.0,1.0,37.0,40.0,51.0,0.0,0.0,1.0,0.0,0.0,57671.0,62555.0,70.0,400.0,130.0,53.0,4.0,0.0,3.0,1.0,0.0,40.0,37.0,59.0,1.0,1.0,0.0,0.0,0.0,1377.0,2.0,-703.0,-2.0,1.0,0.0,-1.0,0.0
14,0.0,47241.0,54395.0,65.0,464.0,71.0,67.0,2.0,0.0,2.0,0.0,0.0,29.0,13.0,50.0,0.0,1.0,0.0,0.0,0.0,46555.0,51219.0,63.0,495.0,156.0,43.0,5.0,1.0,1.0,1.0,0.0,13.0,29.0,13.0,1.0,0.0,0.0,0.0,0.0,3176.0,2.0,686.0,1.0,0.0,-1.0,-3.0,-1.0
15,1.0,52159.0,63240.0,72.0,497.0,149.0,52.0,7.0,0.0,4.0,1.0,0.0,33.0,19.0,24.0,1.0,1.0,0.0,0.0,1.0,43724.0,57580.0,68.0,483.0,110.0,324.0,0.0,0.0,0.0,0.0,0.0,19.0,33.0,28.0,0.0,0.0,0.0,0.0,0.0,5660.0,4.0,8435.0,4.0,0.0,1.0,7.0,0.0
16,1.0,62154.0,67599.0,74.0,479.0,184.0,122.0,6.0,0.0,3.0,2.0,0.0,41.0,36.0,49.0,1.0,1.0,0.0,0.0,0.0,56293.0,62085.0,70.0,501.0,97.0,118.0,3.0,0.0,1.0,0.0,0.0,36.0,41.0,46.0,0.0,0.0,0.0,0.0,0.0,5514.0,4.0,5861.0,2.0,0.0,2.0,3.0,0.0
17,1.0,54329.0,66381.0,73.0,563.0,165.0,51.0,10.0,2.0,3.0,2.0,1.0,23.0,15.0,34.0,1.0,0.0,1.0,0.0,0.0,47986.0,60946.0,69.0,562.0,157.0,61.0,2.0,0.0,1.0,0.0,0.0,15.0,23.0,26.0,0.0,1.0,0.0,0.0,0.0,5435.0,4.0,6343.0,2.0,1.0,2.0,8.0,2.0
18,0.0,52607.0,62315.0,70.0,524.0,118.0,77.0,4.0,0.0,1.0,1.0,0.0,24.0,41.0,25.0,1.0,1.0,0.0,0.0,0.0,58658.0,72071.0,78.0,493.0,178.0,52.0,5.0,1.0,2.0,1.0,1.0,41.0,24.0,38.0,0.0,0.0,1.0,0.0,0.0,-9756.0,-8.0,-6051.0,-1.0,-1.0,0.0,-1.0,-1.0
19,0.0,46375.0,56816.0,66.0,522.0,126.0,115.0,3.0,0.0,1.0,0.0,0.0,18.0,33.0,31.0,0.0,0.0,0.0,0.0,0.0,58705.0,64371.0,71.0,536.0,185.0,384.0,4.0,1.0,3.0,2.0,0.0,33.0,18.0,26.0,1.0,1.0,0.0,0.0,0.0,-7555.0,-5.0,-12330.0,-2.0,0.0,-2.0,-1.0,-1.0
20,0.0,52208.0,55403.0,66.0,503.0,139.0,75.0,3.0,0.0,3.0,2.0,0.0,29.0,27.0,31.0,1.0,1.0,0.0,0.0,0.0,49793.0,57990.0,67.0,503.0,96.0,136.0,3.0,0.0,1.0,0.0,0.0,27.0,29.0,41.0,0.0,0.0,0.0,0.0,0.0,-2587.0,-1.0,2415.0,2.0,0.0,2.0,0.0,0.0
21,1.0,54978.0,64258.0,72.0,576.0,125.0,83.0,4.0,0.0,2.0,1.0,0.0,29.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,58047.0,69941.0,76.0,534.0,144.0,39.0,5.0,1.0,2.0,1.0,1.0,36.0,29.0,42.0,1.0,1.0,1.0,0.0,0.0,-5683.0,-4.0,-3069.0,0.0,-1.0,0.0,-1.0,-1.0
22,1.0,59585.0,65503.0,73.0,536.0,144.0,65.0,8.0,2.0,3.0,1.0,1.0,39.0,33.0,43.0,1.0,1.0,1.0,0.0,0.0,53608.0,64889.0,72.0,580.0,108.0,71.0,1.0,0.0,1.0,0.0,0.0,33.0,39.0,43.0,0.0,0.0,0.0,0.0,0.0,614.0,1.0,5977.0,2.0,1.0,1.0,7.0,2.0
23,0.0,49552.0,57156.0,67.0,385.0,134.0,49.0,5.0,0.0,3.0,1.0,1.0,26.0,27.0,38.0,1.0,1.0,1.0,0.0,0.0,49949.0,56476.0,67.0,479.0,146.0,34.0,5.0,1.0,1.0,0.0,0.0,27.0,26.0,28.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,-397.0,2.0,1.0,1.0,0.0,-1.0
24,0.0,51918.0,52658.0,64.0,464.0,95.0,72.0,4.0,0.0,2.0,0.0,0.0,41.0,44.0,43.0,0.0,1.0,0.0,0.0,0.0,59282.0,62913.0,72.0,452.0,124.0,463.0,5.0,1.0,2.0,1.0,1.0,44.0,41.0,53.0,1.0,0.0,1.0,0.0,0.0,-10255.0,-8.0,-7364.0,0.0,-1.0,-1.0,-1.0,-1.0
25,0.0,47222.0,58558.0,68.0,448.0,63.0,41.0,1.0,1.0,1.0,0.0,0.0,29.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,60682.0,65884.0,72.0,475.0,166.0,47.0,6.0,2.0,3.0,1.0,0.0,49.0,29.0,46.0,1.0,1.0,0.0,0.0,0.0,-7326.0,-4.0,-13460.0,-2.0,0.0,-1.0,-5.0,-1.0
26,0.0,55594.0,62828.0,70.0,551.0,175.0,65.0,4.0,0.0,2.0,1.0,0.0,34.0,28.0,35.0,1.0,1.0,0.0,0.0,0.0,57391.0,64229.0,71.0,598.0,134.0,71.0,5.0,0.0,2.0,1.0,0.0,28.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,-1401.0,-1.0,-1797.0,0.0,0.0,0.0,-1.0,0.0
27,1.0,49325.0,61057.0,70.0,455.0,144.0,438.0,0.0,0.0,3.0,0.0,0.0,32.0,36.0,30.0,0.0,0.0,0.0,0.0,0.0,51865.0,57604.0,67.0,488.0,123.0,65.0,4.0,0.0,1.0,1.0,0.0,36.0,32.0,47.0,1.0,1.0,0.0,0.0,0.0,3453.0,3.0,-2540.0,2.0,0.0,-1.0,-4.0,0.0
28,1.0,52043.0,59608.0,69.0,412.0,101.0,34.0,3.0,0.0,0.0,0.0,1.0,30.0,36.0,44.0,0.0,0.0,1.0,0.0,0.0,51760.0,58800.0,69.0,393.0,173.0,38.0,4.0,1.0,3.0,2.0,0.0,36.0,30.0,19.0,1.0,1.0,0.0,0.0,0.0,808.0,0.0,283.0,-3.0,1.0,-2.0,-1.0,-1.0
