,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,62485.0,74364.0,79.0,761.0,163.0,234.0,10.0,0.0,2.0,0.0,0.0,28.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,69503.0,88038.0,82.0,891.0,229.0,94.0,5.0,1.0,3.0,1.0,2.0,27.0,28.0,21.0,1.0,1.0,1.0,0.0,0.0,-13674.0,-3.0,-7018.0,-1.0,-2.0,-1.0,5.0,-1.0
1,1.0,62282.0,74428.0,78.0,662.0,205.0,156.0,8.0,1.0,4.0,1.0,0.0,31.0,29.0,42.0,0.0,1.0,0.0,0.0,1.0,61961.0,76035.0,80.0,696.0,144.0,72.0,2.0,0.0,1.0,1.0,1.0,29.0,31.0,46.0,1.0,0.0,1.0,0.0,0.0,-1607.0,-2.0,321.0,3.0,-1.0,0.0,6.0,1.0
2,1.0,65625.0,80712.0,83.0,610.0,179.0,70.0,5.0,0.0,3.0,0.0,0.0,44.0,29.0,56.0,0.0,1.0,0.0,0.0,0.0,62060.0,75790.0,78.0,683.0,172.0,259.0,6.0,0.0,1.0,1.0,0.0,29.0,44.0,28.0,1.0,0.0,0.0,0.0,0.0,4922.0,5.0,3565.0,2.0,0.0,-1.0,-1.0,0.0
3,1.0,70928.0,83796.0,83.0,570.0,121.0,173.0,6.0,0.0,1.0,1.0,1.0,54.0,58.0,76.0,1.0,0.0,1.0,0.0,0.0,71665.0,75700.0,79.0,522.0,209.0,83.0,6.0,2.0,4.0,0.0,0.0,58.0,54.0,62.0,0.0,1.0,0.0,0.0,1.0,8096.0,4.0,-737.0,-3.0,1.0,1.0,0.0,-2.0
4,1.0,67449.0,76109.0,79.0,590.0,163.0,61.0,5.0,0.0,1.0,1.0,1.0,45.0,49.0,67.0,0.0,0.0,1.0,0.0,0.0,68677.0,77167.0,78.0,484.0,178.0,66.0,5.0,0.0,4.0,1.0,0.0,49.0,45.0,89.0,1.0,1.0,0.0,0.0,1.0,-1058.0,1.0,-1228.0,-3.0,1.0,0.0,0.0,0.0
5,0.0,60999.0,72494.0,77.0,543.0,86.0,76.0,5.0,1.0,2.0,0.0,1.0,39.0,18.0,73.0,0.0,1.0,1.0,0.0,0.0,58847.0,66805.0,73.0,573.0,180.0,49.0,5.0,1.0,2.0,1.0,0.0,18.0,39.0,18.0,1.0,0.0,0.0,0.0,0.0,5689.0,4.0,2152.0,0.0,1.0,-1.0,0.0,0.0
6,0.0,64861.0,81026.0,82.0,685.0,144.0,102.0,6.0,1.0,1.0,1.0,0.0,31.0,51.0,41.0,1.0,1.0,0.0,0.0,0.0,72639.0,91506.0,88.0,563.0,226.0,67.0,5.0,3.0,3.0,1.0,1.0,51.0,31.0,52.0,0.0,0.0,1.0,0.0,0.0,-10480.0,-6.0,-7778.0,-2.0,-1.0,0.0,1.0,-2.0
7,0.0,63022.0,67811.0,73.0,595.0,151.0,84.0,4.0,0.0,3.0,2.0,0.0,36.0,37.0,40.0,1.0,1.0,0.0,0.0,0.0,62046.0,75044.0,78.0,593.0,131.0,188.0,4.0,1.0,2.0,0.0,1.0,37.0,36.0,56.0,0.0,0.0,1.0,0.0,0.0,-7233.0,-5.0,976.0,1.0,-1.0,2.0,0.0,-1.0
8,1.0,69174.0,89056.0,86.0,693.0,154.0,100.0,7.0,0.0,2.0,1.0,0.0,41.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,68402.0,82542.0,81.0,631.0,199.0,48.0,5.0,3.0,3.0,1.0,1.0,45.0,41.0,52.0,1.0,1.0,1.0,0.0,0.0,6514.0,5.0,772.0,-1.0,-1.0,0.0,2.0,-3.0
9,1.0,73272.0,86063.0,84.0,590.0,172.0,83.0,11.0,4.0,4.0,1.0,1.0,50.0,42.0,59.0,1.0,1.0,1.0,0.0,1.0,67889.0,86508.0,86.0,716.0,116.0,88.0,1.0,0.0,1.0,0.0,0.0,42.0,50.0,57.0,0.0,0.0,0.0,0.0,0.0,-445.0,-2.0,5383.0,3.0,1.0,1.0,10.0,4.0
10,0.0,62215.0,72990.0,77.0,436.0,158.0,52.0,9.0,1.0,3.0,1.0,2.0,38.0,36.0,68.0,1.0,1.0,1.0,0.0,0.0,61933.0,72072.0,77.0,551.0,170.0,36.0,6.0,1.0,2.0,0.0,0.0,36.0,38.0,46.0,0.0,0.0,0.0,0.0,0.0,918.0,0.0,282.0,1.0,2.0,1.0,3.0,0.0
