,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,47731.0,54710.0,65.0,448.0,158.0,54.0,7.0,1.0,3.0,1.0,0.0,24.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,39485.0,48720.0,62.0,482.0,64.0,257.0,0.0,0.0,1.0,0.0,0.0,17.0,24.0,18.0,0.0,1.0,0.0,0.0,0.0,5990.0,3.0,8246.0,2.0,0.0,1.0,7.0,1.0
1,0.0,42398.0,53192.0,64.0,466.0,114.0,31.0,2.0,0.0,1.0,0.0,0.0,24.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,51904.0,57528.0,67.0,461.0,192.0,40.0,6.0,1.0,3.0,1.0,1.0,31.0,24.0,37.0,1.0,1.0,1.0,0.0,0.0,-4336.0,-3.0,-9506.0,-2.0,-1.0,-1.0,-4.0,-1.0
2,1.0,44965.0,52139.0,63.0,371.0,68.0,32.0,3.0,0.0,2.0,0.0,0.0,29.0,27.0,40.0,0.0,1.0,0.0,0.0,0.0,45721.0,49921.0,63.0,405.0,153.0,30.0,5.0,0.0,1.0,2.0,0.0,27.0,29.0,33.0,1.0,0.0,0.0,0.0,0.0,2218.0,0.0,-756.0,1.0,0.0,-2.0,-2.0,0.0
3,0.0,46576.0,53844.0,65.0,578.0,146.0,165.0,7.0,0.0,2.0,0.0,0.0,20.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,45065.0,54651.0,64.0,691.0,138.0,64.0,0.0,0.0,2.0,1.0,0.0,11.0,20.0,9.0,1.0,1.0,0.0,0.0,0.0,-807.0,1.0,1511.0,0.0,0.0,-1.0,7.0,0.0
4,0.0,48151.0,50419.0,62.0,462.0,129.0,174.0,3.0,0.0,1.0,2.0,0.0,32.0,31.0,39.0,1.0,0.0,0.0,0.0,0.0,51547.0,55591.0,67.0,491.0,138.0,71.0,2.0,0.0,3.0,0.0,0.0,31.0,32.0,40.0,0.0,1.0,0.0,0.0,0.0,-5172.0,-5.0,-3396.0,-2.0,0.0,2.0,1.0,0.0
5,0.0,46836.0,54348.0,65.0,454.0,126.0,53.0,0.0,0.0,2.0,1.0,0.0,28.0,40.0,48.0,0.0,0.0,0.0,0.0,0.0,54939.0,55344.0,66.0,475.0,110.0,307.0,8.0,1.0,1.0,1.0,1.0,40.0,28.0,36.0,1.0,1.0,1.0,0.0,0.0,-996.0,-1.0,-8103.0,1.0,-1.0,0.0,-8.0,-1.0
6,1.0,51238.0,60685.0,70.0,442.0,91.0,79.0,2.0,0.0,2.0,0.0,1.0,34.0,29.0,43.0,0.0,0.0,1.0,0.0,0.0,48577.0,50885.0,62.0,471.0,132.0,70.0,4.0,0.0,2.0,2.0,0.0,29.0,34.0,24.0,1.0,1.0,0.0,0.0,0.0,9800.0,8.0,2661.0,0.0,1.0,-2.0,-2.0,0.0
7,1.0,50651.0,58298.0,68.0,469.0,152.0,59.0,8.0,1.0,2.0,2.0,0.0,28.0,22.0,28.0,1.0,1.0,0.0,0.0,0.0,43631.0,56715.0,67.0,509.0,144.0,59.0,0.0,0.0,2.0,0.0,0.0,22.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,1583.0,1.0,7020.0,0.0,0.0,2.0,8.0,1.0
8,1.0,53520.0,58758.0,68.0,433.0,147.0,57.0,6.0,1.0,1.0,1.0,0.0,35.0,33.0,40.0,0.0,0.0,0.0,0.0,0.0,48485.0,56749.0,67.0,439.0,108.0,64.0,1.0,0.0,2.0,1.0,0.0,33.0,35.0,37.0,1.0,1.0,0.0,0.0,0.0,2009.0,1.0,5035.0,-1.0,0.0,0.0,5.0,1.0
9,1.0,46016.0,53911.0,65.0,508.0,136.0,99.0,3.0,0.0,3.0,1.0,0.0,25.0,21.0,32.0,0.0,1.0,0.0,0.0,0.0,44829.0,52738.0,65.0,534.0,108.0,45.0,2.0,0.0,1.0,1.0,0.0,21.0,25.0,30.0,1.0,0.0,0.0,0.0,0.0,1173.0,0.0,1187.0,2.0,0.0,0.0,1.0,0.0
