,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,64397.0,77483.0,78.0,669.0,221.0,161.0,8.0,1.0,4.0,1.0,0.0,31.0,30.0,42.0,0.0,1.0,0.0,0.0,1.0,64661.0,79856.0,81.0,712.0,144.0,72.0,2.0,0.0,1.0,1.0,1.0,30.0,31.0,47.0,1.0,0.0,1.0,0.0,0.0,-2373.0,-3.0,-264.0,3.0,-1.0,0.0,6.0,1.0
1,1.0,68539.0,85397.0,83.0,633.0,187.0,73.0,6.0,1.0,3.0,0.0,0.0,44.0,29.0,56.0,0.0,1.0,0.0,0.0,0.0,64169.0,79209.0,81.0,708.0,184.0,266.0,6.0,0.0,1.0,1.0,0.0,29.0,44.0,28.0,1.0,0.0,0.0,0.0,0.0,6188.0,2.0,4370.0,2.0,0.0,-1.0,0.0,1.0
2,1.0,72769.0,85889.0,83.0,593.0,125.0,178.0,7.0,0.0,1.0,1.0,1.0,56.0,59.0,79.0,1.0,0.0,1.0,0.0,0.0,73166.0,76693.0,79.0,522.0,209.0,85.0,6.0,2.0,4.0,0.0,0.0,59.0,56.0,64.0,0.0,1.0,0.0,0.0,1.0,9196.0,4.0,-397.0,-3.0,1.0,1.0,1.0,-2.0
3,1.0,71846.0,82978.0,82.0,600.0,167.0,61.0,6.0,0.0,1.0,1.0,1.0,45.0,50.0,67.0,0.0,0.0,1.0,0.0,0.0,70289.0,79129.0,81.0,485.0,178.0,68.0,5.0,0.0,4.0,1.0,0.0,50.0,45.0,90.0,1.0,1.0,0.0,0.0,1.0,3849.0,1.0,1557.0,-3.0,1.0,0.0,1.0,0.0
4,0.0,63466.0,75963.0,80.0,551.0,86.0,78.0,5.0,1.0,2.0,0.0,1.0,39.0,22.0,73.0,0.0,1.0,1.0,0.0,0.0,60162.0,68113.0,74.0,587.0,188.0,49.0,5.0,1.0,2.0,1.0,0.0,22.0,39.0,26.0,1.0,0.0,0.0,0.0,0.0,7850.0,6.0,3304.0,0.0,1.0,-1.0,0.0,0.0
5,0.0,65421.0,82166.0,82.0,685.0,144.0,107.0,6.0,1.0,1.0,1.0,0.0,31.0,54.0,41.0,1.0,1.0,0.0,0.0,0.0,73338.0,92446.0,88.0,563.0,226.0,68.0,7.0,3.0,4.0,1.0,2.0,54.0,31.0,56.0,0.0,0.0,1.0,0.0,1.0,-10280.0,-6.0,-7917.0,-3.0,-2.0,0.0,-1.0,-2.0
6,0.0,65470.0,70305.0,76.0,600.0,151.0,88.0,4.0,0.0,3.0,2.0,0.0,37.0,38.0,41.0,1.0,1.0,0.0,0.0,0.0,64779.0,78428.0,79.0,597.0,131.0,202.0,5.0,1.0,2.0,0.0,1.0,38.0,37.0,58.0,0.0,0.0,1.0,0.0,0.0,-8123.0,-3.0,691.0,1.0,-1.0,2.0,-1.0,-1.0
7,1.0,72624.0,92915.0,87.0,705.0,154.0,103.0,7.0,0.0,2.0,1.0,1.0,43.0,45.0,36.0,0.0,0.0,0.0,0.0,0.0,69638.0,84481.0,82.0,634.0,207.0,49.0,5.0,3.0,3.0,1.0,1.0,45.0,43.0,52.0,1.0,1.0,1.0,0.0,0.0,8434.0,5.0,2986.0,-1.0,0.0,0.0,2.0,-3.0
8,1.0,62337.0,74935.0,78.0,557.0,164.0,464.0,3.0,0.0,3.0,0.0,0.0,37.0,50.0,33.0,0.0,0.0,0.0,0.0,0.0,66808.0,78248.0,80.0,548.0,172.0,85.0,4.0,1.0,2.0,1.0,1.0,50.0,37.0,71.0,1.0,1.0,1.0,0.0,0.0,-3313.0,-2.0,-4471.0,1.0,-1.0,-1.0,-1.0,-1.0
9,0.0,57696.0,66321.0,73.0,470.0,152.0,67.0,6.0,0.0,0.0,0.0,0.0,32.0,50.0,27.0,0.0,0.0,0.0,0.0,0.0,59863.0,66177.0,73.0,405.0,155.0,67.0,2.0,0.0,4.0,2.0,0.0,50.0,32.0,38.0,1.0,1.0,0.0,0.0,1.0,144.0,0.0,-2167.0,-4.0,0.0,-2.0,4.0,0.0
10,1.0,68880.0,81452.0,82.0,614.0,196.0,76.0,9.0,1.0,3.0,1.0,1.0,42.0,44.0,59.0,1.0,1.0,1.0,0.0,0.0,67347.0,80862.0,81.0,647.0,197.0,245.0,2.0,0.0,1.0,0.0,0.0,44.0,42.0,61.0,0.0,0.0,0.0,0.0,0.0,590.0,1.0,1533.0,2.0,1.0,1.0,7.0,1.0
11,0.0,61871.0,76733.0,79.0,627.0,170.0,88.0,6.0,0.0,3.0,1.0,0.0,31.0,33.0,38.0,0.0,1.0,0.0,0.0,0.0,67221.0,80325.0,80.0,724.0,169.0,79.0,4.0,2.0,2.0,1.0,1.0,33.0,31.0,41.0,1.0,0.0,1.0,0.0,0.0,-3592.0,-1.0,-5350.0,1.0,-1.0,0.0,2.0,-2.0
12,1.0,64724.0,82761.0,82.0,669.0,227.0,82.0,8.0,0.0,2.0,2.0,0.0,36.0,27.0,29.0,1.0,1.0,0.0,0.0,0.0,61310.0,78237.0,80.0,650.0,181.0,53.0,2.0,0.0,2.0,0.0,0.0,27.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,4524.0,2.0,3414.0,0.0,0.0,2.0,6.0,0.0
13,1.0,70255.0,80405.0,80.0,512.0,210.0,81.0,8.0,2.0,4.0,1.0,1.0,51.0,42.0,64.0,1.0,0.0,1.0,0.0,1.0,63761.0,74284.0,79.0,499.0,120.0,623.0,3.0,0.0,2.0,0.0,0.0,42.0,51.0,69.0,0.0,1.0,0.0,0.0,0.0,6121.0,1.0,6494.0,2.0,1.0,1.0,5.0,2.0
14,1.0,66716.0,80237.0,81.0,607.0,171.0,175.0,7.0,3.0,3.0,2.0,0.0,41.0,33.0,69.0,1.0,0.0,0.0,0.0,0.0,59886.0,72330.0,77.0,579.0,135.0,76.0,2.0,0.0,1.0,0.0,0.0,33.0,41.0,34.0,0.0,1.0,0.0,0.0,0.0,7907.0,4.0,6830.0,2.0,0.0,2.0,5.0,3.0
15,0.0,61400.0,71610.0,77.0,581.0,128.0,70.0,4.0,0.0,0.0,1.0,0.0,35.0,43.0,47.0,1.0,0.0,0.0,0.0,0.0,71327.0,89535.0,85.0,621.0,236.0,58.0,4.0,1.0,4.0,0.0,2.0,43.0,35.0,39.0,0.0,1.0,1.0,0.0,1.0,-17925.0,-8.0,-9927.0,-4.0,-2.0,1.0,0.0,-1.0
16,0.0,68840.0,80052.0,81.0,534.0,208.0,88.0,7.0,0.0,2.0,2.0,0.0,49.0,51.0,55.0,1.0,0.0,0.0,0.0,0.0,72654.0,84264.0,83.0,630.0,143.0,69.0,4.0,0.0,3.0,0.0,1.0,51.0,49.0,51.0,0.0,1.0,1.0,0.0,0.0,-4212.0,-2.0,-3814.0,-1.0,-1.0,2.0,3.0,0.0
17,0.0,68088.0,79246.0,81.0,592.0,122.0,154.0,6.0,0.0,2.0,1.0,0.0,47.0,57.0,47.0,0.0,1.0,0.0,0.0,0.0,76078.0,92614.0,87.0,618.0,236.0,50.0,6.0,1.0,3.0,1.0,1.0,57.0,47.0,55.0,1.0,0.0,1.0,0.0,0.0,-13368.0,-6.0,-7990.0,-1.0,-1.0,0.0,0.0,-1.0
18,0.0,67483.0,80317.0,81.0,589.0,158.0,543.0,8.0,1.0,2.0,1.0,0.0,44.0,48.0,43.0,1.0,1.0,0.0,0.0,0.0,71442.0,88129.0,84.0,666.0,233.0,336.0,4.0,0.0,3.0,1.0,1.0,48.0,44.0,38.0,0.0,0.0,1.0,0.0,0.0,-7812.0,-3.0,-3959.0,-1.0,-1.0,0.0,4.0,1.0
19,1.0,70498.0,86128.0,85.0,606.0,164.0,84.0,7.0,2.0,3.0,1.0,1.0,40.0,50.0,61.0,1.0,1.0,1.0,0.0,0.0,67057.0,77041.0,80.0,607.0,130.0,66.0,4.0,1.0,2.0,1.0,0.0,50.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,9087.0,5.0,3441.0,1.0,1.0,0.0,3.0,1.0
20,0.0,72943.0,91008.0,86.0,528.0,198.0,63.0,8.0,1.0,3.0,1.0,2.0,56.0,38.0,51.0,0.0,1.0,1.0,0.0,0.0,68419.0,83881.0,83.0,624.0,126.0,123.0,5.0,0.0,2.0,1.0,0.0,38.0,56.0,41.0,1.0,0.0,0.0,0.0,0.0,7127.0,3.0,4524.0,1.0,2.0,0.0,3.0,1.0
21,1.0,70384.0,92690.0,88.0,668.0,177.0,71.0,4.0,0.0,2.0,0.0,1.0,46.0,39.0,54.0,0.0,0.0,1.0,0.0,0.0,67985.0,81085.0,81.0,583.0,244.0,80.0,7.0,1.0,3.0,1.0,0.0,39.0,46.0,45.0,1.0,1.0,0.0,0.0,0.0,11605.0,7.0,2399.0,-1.0,1.0,-1.0,-3.0,-1.0
22,0.0,63023.0,71695.0,76.0,649.0,196.0,81.0,7.0,0.0,1.0,1.0,0.0,34.0,41.0,38.0,1.0,1.0,0.0,0.0,0.0,68443.0,83620.0,83.0,653.0,212.0,114.0,3.0,1.0,3.0,0.0,1.0,41.0,34.0,53.0,0.0,0.0,1.0,0.0,0.0,-11925.0,-7.0,-5420.0,-2.0,-1.0,1.0,4.0,-1.0
23,1.0,77829.0,95678.0,88.0,633.0,251.0,72.0,6.0,1.0,2.0,1.0,2.0,51.0,49.0,37.0,0.0,0.0,1.0,0.0,0.0,71832.0,87118.0,85.0,665.0,205.0,92.0,4.0,0.0,4.0,1.0,0.0,49.0,51.0,65.0,1.0,1.0,0.0,0.0,1.0,8560.0,3.0,5997.0,-2.0,2.0,0.0,2.0,1.0
24,0.0,60760.0,74813.0,77.0,544.0,158.0,43.0,6.0,0.0,4.0,2.0,1.0,31.0,32.0,32.0,1.0,1.0,1.0,0.0,1.0,60740.0,73761.0,77.0,552.0,211.0,67.0,3.0,0.0,1.0,0.0,0.0,32.0,31.0,49.0,0.0,0.0,0.0,0.0,0.0,1052.0,0.0,20.0,3.0,1.0,2.0,3.0,0.0
25,0.0,66349.0,75318.0,78.0,665.0,216.0,165.0,7.0,0.0,4.0,0.0,1.0,27.0,38.0,33.0,0.0,1.0,1.0,0.0,1.0,70886.0,84489.0,82.0,656.0,215.0,71.0,5.0,1.0,2.0,2.0,1.0,38.0,27.0,53.0,1.0,0.0,0.0,0.0,0.0,-9171.0,-4.0,-4537.0,2.0,0.0,-2.0,2.0,-1.0
