,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,45289.0,55189.0,67.0,553.0,117.0,54.0,7.0,0.0,0.0,0.0,0.0,15.0,33.0,11.0,0.0,0.0,0.0,0.0,0.0,54908.0,68937.0,74.0,562.0,176.0,102.0,5.0,1.0,4.0,1.0,1.0,33.0,15.0,29.0,1.0,1.0,1.0,0.0,1.0,-13748.0,-7.0,-9619.0,-4.0,-1.0,-1.0,2.0,-1.0
1,1.0,57984.0,72314.0,76.0,569.0,216.0,77.0,8.0,2.0,3.0,2.0,1.0,30.0,9.0,50.0,1.0,1.0,1.0,0.0,0.0,41362.0,51989.0,64.0,527.0,97.0,78.0,1.0,0.0,0.0,0.0,0.0,9.0,30.0,14.0,0.0,0.0,0.0,0.0,0.0,20325.0,12.0,16622.0,3.0,1.0,2.0,7.0,2.0
2,0.0,51351.0,60555.0,70.0,553.0,38.0,133.0,6.0,0.0,0.0,1.0,0.0,28.0,29.0,42.0,0.0,0.0,0.0,0.0,0.0,54241.0,66361.0,72.0,520.0,217.0,48.0,4.0,0.0,4.0,1.0,0.0,29.0,28.0,24.0,1.0,1.0,0.0,0.0,1.0,-5806.0,-2.0,-2890.0,-4.0,0.0,0.0,2.0,0.0
3,1.0,59473.0,71407.0,76.0,532.0,201.0,40.0,4.0,0.0,3.0,1.0,1.0,40.0,27.0,44.0,1.0,1.0,1.0,0.0,0.0,52868.0,64989.0,72.0,557.0,119.0,106.0,3.0,0.0,1.0,0.0,0.0,27.0,40.0,24.0,0.0,0.0,0.0,0.0,0.0,6418.0,4.0,6605.0,2.0,1.0,1.0,1.0,0.0
4,1.0,55721.0,65912.0,73.0,596.0,220.0,45.0,8.0,1.0,4.0,1.0,0.0,27.0,21.0,26.0,1.0,1.0,0.0,0.0,1.0,48143.0,62526.0,71.0,551.0,88.0,53.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,3386.0,2.0,7578.0,4.0,0.0,1.0,8.0,1.0
5,0.0,52542.0,60495.0,71.0,610.0,199.0,69.0,6.0,1.0,3.0,2.0,1.0,19.0,22.0,23.0,1.0,1.0,1.0,0.0,0.0,51080.0,67794.0,74.0,599.0,142.0,67.0,0.0,0.0,2.0,0.0,0.0,22.0,19.0,41.0,0.0,0.0,0.0,0.0,0.0,-7299.0,-3.0,1462.0,1.0,1.0,2.0,6.0,1.0
6,0.0,51952.0,58864.0,67.0,548.0,111.0,432.0,7.0,0.0,1.0,1.0,0.0,25.0,23.0,31.0,1.0,1.0,0.0,0.0,0.0,52523.0,62378.0,70.0,563.0,141.0,38.0,3.0,0.0,3.0,0.0,0.0,23.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,-3514.0,-3.0,-571.0,-2.0,0.0,1.0,4.0,0.0
7,1.0,59772.0,70544.0,76.0,547.0,248.0,82.0,8.0,2.0,4.0,2.0,1.0,36.0,17.0,39.0,1.0,1.0,1.0,0.0,1.0,47053.0,60269.0,70.0,527.0,101.0,61.0,0.0,0.0,0.0,0.0,0.0,17.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,10275.0,6.0,12719.0,4.0,1.0,2.0,8.0,2.0
8,0.0,47772.0,60713.0,69.0,599.0,123.0,65.0,3.0,0.0,1.0,2.0,0.0,18.0,33.0,20.0,1.0,1.0,0.0,0.0,0.0,61016.0,73040.0,77.0,694.0,249.0,67.0,5.0,1.0,4.0,0.0,1.0,33.0,18.0,44.0,0.0,0.0,1.0,0.0,1.0,-12327.0,-8.0,-13244.0,-3.0,-1.0,2.0,-2.0,-1.0
9,1.0,58401.0,71044.0,75.0,605.0,187.0,81.0,4.0,0.0,3.0,1.0,1.0,32.0,28.0,40.0,0.0,1.0,1.0,0.0,0.0,51688.0,63771.0,72.0,541.0,123.0,232.0,3.0,0.0,1.0,1.0,0.0,28.0,32.0,37.0,1.0,0.0,0.0,0.0,0.0,7273.0,3.0,6713.0,2.0,1.0,0.0,1.0,0.0
