,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,41104.0,48384.0,60.0,497.0,109.0,48.0,4.0,0.0,0.0,0.0,0.0,14.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,46747.0,59217.0,69.0,474.0,160.0,82.0,4.0,0.0,4.0,1.0,0.0,25.0,14.0,23.0,1.0,1.0,0.0,0.0,1.0,-10833.0,-9.0,-5643.0,-4.0,0.0,-1.0,0.0,0.0
1,1.0,55907.0,63953.0,72.0,560.0,190.0,193.0,9.0,1.0,2.0,2.0,1.0,34.0,13.0,55.0,1.0,0.0,1.0,0.0,0.0,40306.0,48923.0,62.0,486.0,130.0,60.0,0.0,0.0,1.0,0.0,0.0,13.0,34.0,13.0,0.0,1.0,0.0,0.0,0.0,15030.0,10.0,15601.0,1.0,1.0,2.0,9.0,1.0
2,1.0,48720.0,61582.0,71.0,502.0,177.0,61.0,6.0,0.0,3.0,2.0,0.0,25.0,9.0,38.0,1.0,1.0,0.0,0.0,0.0,36966.0,45823.0,60.0,462.0,93.0,65.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,14.0,0.0,0.0,0.0,0.0,0.0,15759.0,11.0,11754.0,3.0,0.0,2.0,6.0,0.0
3,0.0,43602.0,49875.0,63.0,474.0,29.0,106.0,6.0,0.0,0.0,1.0,0.0,22.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,44913.0,53918.0,65.0,441.0,191.0,41.0,3.0,0.0,3.0,1.0,0.0,25.0,22.0,17.0,1.0,1.0,0.0,0.0,0.0,-4043.0,-2.0,-1311.0,-3.0,0.0,0.0,3.0,0.0
4,0.0,42140.0,45438.0,59.0,421.0,99.0,41.0,2.0,0.0,1.0,0.0,0.0,18.0,40.0,21.0,0.0,1.0,0.0,0.0,0.0,49906.0,53526.0,65.0,434.0,156.0,93.0,6.0,1.0,2.0,1.0,0.0,40.0,18.0,49.0,1.0,0.0,0.0,0.0,0.0,-8088.0,-6.0,-7766.0,-1.0,0.0,-1.0,-4.0,-1.0
5,0.0,34880.0,39338.0,54.0,413.0,36.0,39.0,2.0,0.0,0.0,1.0,0.0,9.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,47974.0,55756.0,67.0,402.0,183.0,36.0,4.0,1.0,4.0,1.0,1.0,25.0,9.0,38.0,1.0,1.0,1.0,0.0,1.0,-16418.0,-13.0,-13094.0,-4.0,-1.0,0.0,-2.0,-1.0
6,1.0,50941.0,60550.0,70.0,491.0,180.0,30.0,3.0,0.0,3.0,1.0,0.0,34.0,24.0,34.0,1.0,1.0,0.0,0.0,0.0,45097.0,53452.0,65.0,498.0,91.0,86.0,3.0,0.0,1.0,0.0,0.0,24.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,7098.0,5.0,5844.0,2.0,0.0,1.0,0.0,0.0
7,1.0,50660.0,54951.0,65.0,545.0,143.0,157.0,6.0,0.0,4.0,2.0,0.0,24.0,23.0,33.0,1.0,1.0,0.0,0.0,1.0,41595.0,47449.0,62.0,436.0,107.0,60.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,7502.0,3.0,9065.0,4.0,0.0,2.0,6.0,0.0
8,1.0,47255.0,55725.0,66.0,562.0,180.0,39.0,6.0,0.0,3.0,1.0,0.0,19.0,16.0,16.0,1.0,1.0,0.0,0.0,0.0,39215.0,50138.0,63.0,474.0,84.0,48.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,5587.0,3.0,8040.0,3.0,0.0,1.0,6.0,0.0
9,0.0,46200.0,53830.0,66.0,576.0,177.0,62.0,4.0,0.0,3.0,2.0,0.0,16.0,14.0,20.0,1.0,1.0,0.0,0.0,0.0,40109.0,52404.0,65.0,508.0,137.0,59.0,0.0,0.0,1.0,0.0,0.0,14.0,16.0,20.0,0.0,0.0,0.0,0.0,0.0,1426.0,1.0,6091.0,2.0,0.0,2.0,4.0,0.0
10,0.0,41955.0,53928.0,66.0,487.0,159.0,56.0,3.0,0.0,0.0,2.0,0.0,13.0,20.0,17.0,1.0,0.0,0.0,0.0,0.0,48437.0,58680.0,67.0,554.0,147.0,92.0,5.0,1.0,3.0,0.0,0.0,20.0,13.0,29.0,0.0,1.0,0.0,0.0,0.0,-4752.0,-1.0,-6482.0,-3.0,0.0,2.0,-2.0,-1.0
11,0.0,42418.0,46789.0,61.0,475.0,95.0,409.0,4.0,0.0,1.0,1.0,0.0,19.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,43536.0,50969.0,64.0,490.0,121.0,28.0,0.0,0.0,2.0,0.0,0.0,20.0,19.0,23.0,0.0,0.0,0.0,0.0,0.0,-4180.0,-3.0,-1118.0,-1.0,0.0,1.0,4.0,0.0
12,1.0,51604.0,60647.0,69.0,499.0,207.0,67.0,7.0,1.0,3.0,2.0,1.0,29.0,12.0,26.0,1.0,1.0,1.0,0.0,0.0,38201.0,47342.0,61.0,430.0,93.0,52.0,0.0,0.0,0.0,0.0,0.0,12.0,29.0,13.0,0.0,0.0,0.0,0.0,0.0,13305.0,8.0,13403.0,3.0,1.0,2.0,7.0,1.0
