,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,0.0,36439.0,43561.0,57.0,450.0,93.0,44.0,3.0,0.0,0.0,0.0,0.0,12.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,42838.0,51679.0,64.0,463.0,140.0,77.0,4.0,0.0,3.0,1.0,0.0,24.0,12.0,22.0,1.0,1.0,0.0,0.0,0.0,-8118.0,-7.0,-6399.0,-3.0,0.0,-1.0,-1.0,0.0
1,1.0,50455.0,58925.0,68.0,516.0,184.0,178.0,5.0,0.0,2.0,2.0,0.0,30.0,12.0,49.0,1.0,0.0,0.0,0.0,0.0,37526.0,45619.0,59.0,478.0,122.0,56.0,0.0,0.0,1.0,0.0,0.0,12.0,30.0,12.0,0.0,1.0,0.0,0.0,0.0,13306.0,9.0,12929.0,1.0,0.0,2.0,5.0,0.0
2,0.0,42289.0,45406.0,60.0,462.0,105.0,54.0,3.0,0.0,0.0,0.0,0.0,17.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,47702.0,53194.0,65.0,485.0,182.0,61.0,4.0,0.0,4.0,2.0,0.0,27.0,17.0,29.0,1.0,1.0,0.0,0.0,1.0,-7788.0,-5.0,-5413.0,-4.0,0.0,-2.0,-1.0,0.0
3,1.0,43849.0,54267.0,65.0,477.0,161.0,55.0,5.0,0.0,2.0,2.0,0.0,21.0,9.0,28.0,1.0,1.0,0.0,0.0,0.0,33477.0,41508.0,56.0,403.0,84.0,58.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,12759.0,9.0,10372.0,2.0,0.0,2.0,5.0,0.0
4,0.0,40633.0,45826.0,59.0,452.0,22.0,88.0,6.0,0.0,0.0,1.0,0.0,19.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,42331.0,50768.0,63.0,408.0,181.0,37.0,3.0,0.0,3.0,1.0,0.0,22.0,19.0,16.0,1.0,1.0,0.0,0.0,0.0,-4942.0,-4.0,-1698.0,-3.0,0.0,0.0,3.0,0.0
5,0.0,38276.0,48420.0,61.0,425.0,113.0,51.0,2.0,0.0,1.0,1.0,0.0,17.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,46915.0,54184.0,66.0,449.0,157.0,236.0,2.0,0.0,2.0,1.0,0.0,29.0,17.0,33.0,1.0,1.0,0.0,0.0,0.0,-5764.0,-5.0,-8639.0,-1.0,0.0,0.0,0.0,0.0
6,0.0,38592.0,40878.0,57.0,390.0,91.0,36.0,2.0,0.0,1.0,0.0,0.0,16.0,35.0,16.0,0.0,1.0,0.0,0.0,0.0,45933.0,49403.0,62.0,404.0,144.0,83.0,5.0,0.0,2.0,1.0,0.0,35.0,16.0,37.0,1.0,0.0,0.0,0.0,0.0,-8525.0,-5.0,-7341.0,-1.0,0.0,-1.0,-3.0,0.0
7,0.0,31305.0,36296.0,53.0,375.0,36.0,36.0,2.0,0.0,0.0,1.0,0.0,9.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,42745.0,48062.0,60.0,380.0,179.0,30.0,3.0,0.0,3.0,1.0,0.0,23.0,9.0,35.0,1.0,1.0,0.0,0.0,0.0,-11766.0,-7.0,-11440.0,-3.0,0.0,0.0,-1.0,0.0
8,1.0,46715.0,55786.0,66.0,466.0,156.0,26.0,3.0,0.0,2.0,1.0,0.0,29.0,22.0,28.0,1.0,1.0,0.0,0.0,0.0,42349.0,50221.0,62.0,468.0,79.0,79.0,3.0,0.0,1.0,0.0,0.0,22.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,5565.0,4.0,4366.0,1.0,0.0,1.0,0.0,0.0
9,1.0,48400.0,50826.0,62.0,451.0,139.0,115.0,8.0,2.0,3.0,2.0,0.0,31.0,18.0,39.0,1.0,1.0,0.0,0.0,0.0,36279.0,42861.0,57.0,391.0,75.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,7965.0,5.0,12121.0,3.0,0.0,2.0,8.0,2.0
