,blueWin,blueGold,blueExp,blueLvl,blueCS,blueJngCS,blueVisionScore,blueTowerScore,blueInhibScore,blueDrakeScore,blueHeraldScore,blueBaronScore,blueKillScore,blueDeathScore,blueAssistScore,blueFirstHerald,blueFirstDrake,blueFirstBaron,blueFirstElder,blueDrakeSoul,redGold,redExp,redLvl,redCS,redJngCS,redVisionScore,redTowerScore,redInhibScore,redDrakeScore,redHeraldScore,redBaronScore,redKillScore,redDeathScore,redAssistScore,redFirstHerald,redFirstDrake,redFirstBaron,redFirstElder,redDrakeSoul,blueExpDiff,blueLvlDiff,blueGoldDiff,blueDrakeDiff,blueBaronDiff,blueHeraldDiff,blueTowerDiff,blueInhibDiff
0,1.0,43528.0,44754.0,58.0,436.0,128.0,75.0,6.0,1.0,2.0,2.0,0.0,29.0,9.0,29.0,1.0,1.0,0.0,0.0,0.0,31038.0,36695.0,53.0,361.0,93.0,55.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,15.0,0.0,0.0,0.0,0.0,0.0,8059.0,5.0,12490.0,2.0,0.0,2.0,6.0,1.0
1,1.0,39392.0,44362.0,59.0,394.0,140.0,33.0,4.0,0.0,2.0,1.0,0.0,30.0,17.0,14.0,0.0,1.0,0.0,0.0,0.0,30731.0,34188.0,50.0,263.0,60.0,39.0,1.0,0.0,0.0,1.0,0.0,17.0,30.0,13.0,1.0,0.0,0.0,0.0,0.0,10174.0,9.0,8661.0,2.0,0.0,0.0,3.0,0.0
2,0.0,32335.0,38249.0,53.0,403.0,83.0,36.0,1.0,0.0,0.0,0.0,0.0,10.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,37947.0,45684.0,59.0,399.0,126.0,62.0,4.0,0.0,3.0,1.0,0.0,21.0,10.0,18.0,1.0,1.0,0.0,0.0,0.0,-7435.0,-6.0,-5612.0,-3.0,0.0,-1.0,-3.0,0.0
3,1.0,42371.0,47139.0,60.0,465.0,148.0,150.0,4.0,0.0,1.0,2.0,0.0,25.0,10.0,37.0,1.0,0.0,0.0,0.0,0.0,32966.0,40314.0,56.0,422.0,118.0,42.0,0.0,0.0,1.0,0.0,0.0,10.0,25.0,10.0,0.0,1.0,0.0,0.0,0.0,6825.0,4.0,9405.0,0.0,0.0,2.0,4.0,0.0
4,0.0,36253.0,39919.0,56.0,411.0,93.0,38.0,2.0,0.0,0.0,0.0,0.0,13.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,41997.0,45791.0,59.0,435.0,146.0,49.0,4.0,0.0,3.0,2.0,0.0,23.0,13.0,22.0,1.0,1.0,0.0,0.0,0.0,-5872.0,-3.0,-5744.0,-3.0,0.0,-2.0,-2.0,0.0
5,1.0,36636.0,45869.0,59.0,438.0,119.0,41.0,4.0,0.0,2.0,2.0,0.0,15.0,7.0,13.0,1.0,1.0,0.0,0.0,0.0,29087.0,36883.0,53.0,367.0,84.0,49.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,8986.0,6.0,7549.0,2.0,0.0,2.0,4.0,0.0
6,0.0,34973.0,39734.0,55.0,405.0,22.0,65.0,4.0,0.0,0.0,1.0,0.0,16.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,35554.0,42633.0,57.0,378.0,145.0,30.0,3.0,0.0,2.0,1.0,0.0,17.0,16.0,11.0,1.0,1.0,0.0,0.0,0.0,-2899.0,-2.0,-581.0,-2.0,0.0,0.0,1.0,0.0
7,0.0,33447.0,41047.0,55.0,378.0,97.0,46.0,1.0,0.0,1.0,1.0,0.0,15.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,40177.0,45899.0,59.0,386.0,131.0,201.0,2.0,0.0,1.0,1.0,0.0,21.0,15.0,25.0,1.0,1.0,0.0,0.0,0.0,-4852.0,-4.0,-6730.0,0.0,0.0,0.0,-1.0,0.0
8,0.0,32810.0,35477.0,51.0,355.0,79.0,31.0,2.0,0.0,1.0,0.0,0.0,12.0,28.0,10.0,0.0,1.0,0.0,0.0,0.0,39877.0,43101.0,57.0,372.0,120.0,67.0,4.0,0.0,1.0,1.0,0.0,28.0,12.0,31.0,1.0,0.0,0.0,0.0,0.0,-7624.0,-6.0,-7067.0,0.0,0.0,-1.0,-2.0,0.0
9,0.0,28435.0,32930.0,49.0,341.0,29.0,28.0,2.0,0.0,0.0,1.0,0.0,9.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,37350.0,42040.0,57.0,350.0,152.0,25.0,2.0,0.0,3.0,1.0,0.0,19.0,9.0,28.0,1.0,1.0,0.0,0.0,0.0,-9110.0,-8.0,-8915.0,-3.0,0.0,0.0,0.0,0.0
